,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
135,0,0,1,11,5,0,0,0,1,1,5,0,0,2,0,5,1,0,0,2,0,0,1,0,0,0,1,0,0,4,1,1,0,0,0,0,2,16,6,0,0,5,0,0,0,11,5,0,9,15,5,0,2,0,4,0,0,5,0,1,0,7,1,0,3,12,2,0,0,5,4,0,1,4,4,0,0,0,5,0,10,0,0,1,0,0,0,5,0,10,21,11,11,22,12,0,0,5,0,5,4,1,7,0,5,0,1,16,6,2,9,7,0,1,4,0,0,0,0,9,0,0,1,0,0,0,9,5,4,5,0,3,1,2,0,0,1,5,0,2,0,0,7,9,0,0,5,0,0,5,0,4,0,0,0,7,1,0,0,9,0,0,4,5,0,5,4,4,2,0,0,0,0,6,0,0,0,1,8,0,1,0,0,7,4,0,0,2,1,16,6,5,0,5,2,12,5,0
136,0,0,2,1,7,3,2,0,0,0,0,5,0,0,0,0,1,0,0,8,1,0,0,9,2,0,0,0,0,0,12,2,0,0,0,0,0,6,15,5,2,0,3,8,0,1,7,4,0,5,14,4,0,1,0,3,0,0,0,0,0,0,3,3,0,2,11,1,0,0,1,2,0,9,0,0,0,2,0,7,0,12,2,0,0,0,0,0,13,3,11,29,19,12,19,11,1,0,13,3,1,4,0,6,0,4,8,6,15,5,4,5,6,0,0,6,8,0,0,0,7,2,0,0,8,0,0,5,1,0,7,0,3,0,1,0,0,0,13,3,10,0,0,3,7,0,0,13,3,0,4,0,0,0,0,0,3,9,0,0,11,8,2,0,4,0,0,6,3,10,0,2,0,0,8,0,0,8,0,6,0,0,8,0,3,12,2,0,4,6,12,2,4,0,4,2,10,0
137,0,0,1,3,0,8,2,1,1,1,0,0,6,1,0,0,0,0,0,0,8,0,0,0,8,2,0,1,0,0,2,9,1,0,1,0,2,0,6,14,4,0,0,3,8,0,0,7,2,0,5,16,6,0,0,0,3,0,0,0,0,0,0,2,3,0,2,12,2,0,0,2,0,0,6,0,0,1,1,0,4,2,12,2,0,0,0,0,3,18,8,19,29,19,10,19,11,2,3,11,1,6,1,0,4,0,4,6,5,16,6,2,4,4,0,1,6,8,5,0,1,6,0,0,0,8,0,0,2,0,1,6,5,2,0,0,0,0,3,15,5,11,1,0,2,7,0,3,18,8,0,1,0,0,0,0,0,3,11,1,1,11,7,0,0,2,0,1,6,3,6,0,2,0,0,5,0,0,8,0,3,1,0,5,0,3,11,1,1,2,3,10,4,3,0,6,3,7
138,0,0,7,0,0,0,8,3,0,0,0,0,0,5,0,0,0,0,0,2,0,7,0,2,0,8,0,0,1,0,2,0,8,0,0,0,0,0,0,5,14,4,0,2,3,5,0,0,4,0,0,6,16,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,2,0,0,0,2,0,2,0,7,0,1,0,4,2,12,2,0,0,0,2,8,14,10,21,25,17,10,19,10,4,1,8,2,2,2,0,2,2,1,4,6,23,13,3,2,1,7,3,6,9,2,0,1,4,0,2,0,5,0,0,0,7,0,7,4,2,0,0,0,2,5,17,7,8,0,0,2,3,2,8,18,8,0,0,0,0,0,0,2,3,9,1,3,11,4,0,0,0,7,1,8,0,6,0,2,0,0,3,2,0,7,0,2,3,0,2,2,2,9,8,0,0,0,10,2,4,0,5,0
139,0,0,0,6,0,0,6,8,2,0,0,2,0,0,5,0,0,0,2,2,3,0,5,2,8,1,6,0,1,1,2,0,0,5,0,0,0,0,0,0,11,11,4,2,4,0,2,0,0,1,0,0,6,16,6,0,2,0,0,0,0,0,0,6,0,0,0,0,3,9,0,0,0,2,0,0,3,0,6,6,0,6,5,3,9,0,0,0,2,1,5,16,12,18,23,18,12,18,12,2,0,7,0,2,0,0,4,0,0,3,13,20,13,3,0,1,9,4,5,5,1,6,0,5,2,0,0,2,0,0,0,4,0,7,1,2,0,0,2,1,7,16,6,4,0,0,0,5,1,8,19,9,0,0,0,0,0,2,1,1,15,5,9,8,1,0,0,0,8,3,5,6,3,1,8,0,0,5,3,0,4,0,4,0,0,4,2,1,9,5,0,0,0,9,2,3,0,2
140,0,0,0,0,8,0,0,5,7,1,2,0,1,0,0,6,3,0,0,0,0,1,7,1,0,6,8,5,0,0,0,5,0,0,4,0,0,2,0,0,1,12,9,0,2,5,1,0,1,1,0,0,0,6,18,8,0,3,0,7,0,2,7,0,3,0,0,0,0,4,11,1,0,0,4,0,0,1,0,4,9,0,4,3,0,9,0,1,0,0,4,6,12,15,18,21,18,11,14,13,4,0,10,0,3,0,0,5,0,0,3,14,19,20,10,0,0,7,2,7,4,0,13,3,1,0,1,1,4,1,0,0,2,0,4,0,5,1,0,1,0,6,17,8,2,0,3,0,3,0,9,21,11,0,0,1,7,0,1,1,5,11,3,10,5,2,0,0,0,4,2,3,3,1,0,8,0,0,3,1,3,3,0,7,2,0,2,0,0,10,8,1,0,0,8,1,2,0
141,0,0,0,0,0,6,0,2,3,5,0,1,0,0,0,0,5,2,0,0,0,0,1,4,0,0,6,6,3,0,0,0,4,2,0,1,0,0,0,0,0,2,11,6,0,1,4,0,0,0,0,0,0,2,8,15,7,0,7,0,6,0,2,5,0,7,0,0,0,0,3,9,9,0,0,8,0,0,0,0,3,7,0,2,0,8,17,7,0,0,0,1,3,11,23,16,20,16,8,13,12,2,0,12,2,0,0,0,2,0,0,4,16,19,19,9,0,0,5,1,5,2,3,11,1,0,0,0,0,3,0,0,0,1,0,3,0,4,0,0,0,0,7,16,7,0,0,0,0,0,0,11,25,15,4,0,1,4,0,9,0,2,9,2,7,4,6,0,0,0,6,0,0,1,0,4,5,0,0,2,0,1,0,0,6,0,0,0,0,0,9,7,0,0,2,6,0,6
142,0,0,7,0,0,0,6,1,1,2,2,0,0,0,0,0,0,4,2,2,0,0,0,3,4,0,0,5,6,2,2,0,0,0,1,0,1,0,0,0,0,0,1,13,6,0,0,4,0,0,0,0,0,1,0,8,15,5,0,5,0,3,0,2,5,0,7,0,0,0,0,2,7,11,1,0,8,7,0,0,0,3,7,0,2,0,7,14,9,1,0,2,3,1,11,23,16,19,18,8,10,13,3,2,9,0,2,0,0,1,7,0,6,14,16,26,16,4,1,2,0,5,0,3,13,3,0,0,0,0,10,0,1,0,1,0,0,0,6,0,2,0,0,6,15,7,0,2,1,0,0,1,13,25,15,3,0,3,4,0,9,2,2,6,2,4,0,13,3,2,0,6,0,0,1,0,2,7,0,0,0,0,3,0,0,8,0,0,7,0,0,6,7,0,1,2,5,0
143,0,0,0,6,0,0,1,6,0,0,0,4,0,0,3,0,0,3,6,1,8,3,0,0,4,10,0,0,11,9,1,0,3,0,0,0,0,0,0,3,1,0,3,3,15,5,0,0,1,0,0,0,0,0,0,0,10,12,2,0,8,0,1,1,0,1,0,6,6,0,0,0,0,6,8,0,6,8,6,1,0,1,9,13,3,0,0,4,13,9,0,0,1,0,1,17,25,15,18,15,5,10,10,3,0,8,0,0,0,0,1,4,0,4,11,16,25,22,12,0,1,1,3,6,3,11,1,0,0,0,0,7,0,4,0,4,0,0,0,5,0,1,0,0,9,13,4,0,2,0,6,0,3,13,21,12,2,0,2,2,1,8,3,0,4,0,0,3,19,9,0,1,4,6,1,0,0,1,13,3,0,0,0,0,0,0,11,1,0,4,0,0,5,6,0,0,1,1
144,0,0,0,0,5,0,0,3,4,0,0,0,2,0,0,2,0,0,2,3,0,7,3,0,0,2,10,0,1,10,6,0,0,5,0,0,0,0,0,0,1,0,0,0,5,14,4,0,0,0,0,0,0,2,0,0,0,9,16,6,0,7,0,0,0,4,0,0,4,5,0,0,8,0,5,12,2,4,5,4,0,0,0,7,10,11,8,0,3,11,8,0,0,0,8,7,16,23,13,17,14,4,9,12,2,0,5,0,0,0,0,0,6,0,3,9,15,23,20,11,1,0,1,1,3,1,10,0,0,0,0,0,5,0,1,0,3,0,0,0,2,0,0,0,0,6,12,2,0,0,0,5,4,3,17,20,12,2,0,10,0,0,6,2,0,3,4,0,9,16,11,1,0,2,4,5,0,0,3,12,2,0,0,0,0,0,1,8,0,0,3,0,0,2,8,0,0,5
145,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,2,7,0,0,5,7,0,1,2,0,0,0,0,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,2,0,0,0,17,16,6,0,7,0,0,8,0,0,0,3,5,0,4,3,0,13,8,0,0,2,5,0,0,0,3,14,15,7,0,1,12,3,0,1,4,4,6,13,18,12,17,11,5,8,11,1,0,4,0,0,0,0,0,6,0,0,5,11,20,20,10,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,7,0,0,0,0,13,3,11,16,20,10,0,4,7,0,0,5,0,0,11,1,0,6,17,8,0,0,0,12,2,0,0,2,13,3,0,1,0,0,0,0,4,0,1,2,0,0,1,6,0,8
146,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,6,0,0,1,4,0,0,12,2,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,7,14,13,3,0,6,0,0,6,0,0,0,0,4,0,3,0,3,12,6,10,0,0,4,0,0,0,4,11,12,6,0,2,11,2,0,0,3,3,5,12,15,9,16,7,3,5,21,11,0,14,4,0,0,0,0,3,0,0,4,10,17,19,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,3,11,1,8,13,19,9,0,3,6,0,0,3,0,1,9,0,0,7,16,6,0,0,2,22,12,0,0,3,12,2,0,0,0,0,10,0,1,0,0,1,10,0,0,5,0
147,0,0,9,0,0,0,0,1,0,0,0,1,0,0,7,0,0,7,1,0,3,7,0,0,6,3,0,0,4,13,3,0,8,1,0,2,11,1,0,7,0,0,7,0,1,0,0,1,8,0,0,0,0,0,0,0,1,0,0,5,21,11,1,0,3,0,0,4,3,0,0,0,3,0,0,0,6,11,3,10,0,0,7,3,0,0,3,8,10,5,0,1,9,0,0,3,4,1,3,9,11,8,13,7,0,11,19,9,4,12,3,0,0,0,0,2,0,3,3,7,15,19,9,3,0,0,0,0,0,3,0,0,0,7,0,7,0,0,0,0,0,0,0,0,7,0,0,0,5,3,3,0,0,1,8,0,6,11,18,8,0,1,6,0,0,0,0,0,12,2,0,7,13,9,0,0,12,20,15,7,0,2,10,0,0,0,7,0,9,0,0,0,0,0,10,0,0,2
148,0,0,0,14,4,5,0,0,6,5,0,0,6,5,0,7,0,0,6,0,0,1,6,0,0,5,2,5,0,3,11,1,0,5,6,0,2,10,1,0,6,0,0,5,0,1,0,0,1,8,0,0,0,0,0,0,0,1,0,0,11,20,10,0,0,0,0,5,3,3,0,5,0,1,0,0,0,5,10,2,8,0,0,6,3,0,0,3,6,11,3,0,0,7,0,0,2,9,0,3,8,12,6,11,7,1,9,19,9,9,11,3,0,0,0,0,0,0,4,2,12,14,18,8,1,0,0,0,0,0,2,0,1,0,7,0,5,0,0,0,0,5,0,0,0,7,0,0,1,5,2,2,0,0,0,8,0,4,11,16,7,0,0,6,0,0,0,0,2,10,0,0,7,12,8,0,2,10,19,13,5,5,0,8,0,0,0,6,0,9,0,0,0,0,0,10,5,0
149,0,0,7,4,11,3,5,1,0,5,2,0,0,5,4,0,3,0,0,8,0,0,0,8,0,0,3,1,5,0,5,7,0,0,4,4,0,0,10,0,0,3,0,2,5,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,8,18,10,0,0,0,0,5,0,0,0,3,2,0,0,0,7,3,10,0,8,0,0,6,1,0,0,5,7,7,5,2,0,5,0,0,1,11,1,0,9,8,7,8,5,3,9,17,8,16,8,4,0,0,7,2,0,1,1,2,12,12,18,10,1,0,0,0,0,7,0,1,0,0,6,0,2,2,0,2,0,2,0,0,0,3,2,1,1,5,0,0,0,0,0,6,2,4,9,16,9,0,0,6,0,0,7,0,4,6,0,0,7,12,4,0,4,10,18,9,4,7,0,5,2,0,0,13,3,5,0,0,0,1,0,9,1
150,0,0,0,7,3,11,2,3,1,0,4,1,0,0,4,4,0,2,0,0,7,0,0,0,7,0,0,3,0,4,0,4,6,0,0,3,9,0,0,9,0,0,2,0,1,5,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,8,17,8,0,0,0,0,5,0,0,0,2,1,0,0,0,6,2,9,0,7,0,0,4,0,0,0,7,6,6,4,1,0,4,0,0,1,11,1,2,8,6,7,7,4,3,8,17,8,16,6,3,0,0,6,1,2,0,1,2,11,11,17,8,1,0,0,0,0,6,2,0,0,0,5,0,1,7,0,2,0,1,0,0,0,2,4,0,0,4,0,0,0,0,0,5,7,2,8,15,8,0,0,6,0,0,6,0,1,5,0,0,6,10,3,0,3,9,17,9,3,6,0,4,1,0,3,13,3,5,5,0,0,6,0,7
151,0,0,0,0,3,3,8,0,3,1,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,1,0,3,0,1,3,0,0,1,5,8,0,6,0,0,1,0,0,1,8,0,0,8,3,21,11,0,8,0,0,0,0,0,0,0,7,25,15,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,6,0,5,8,0,1,0,0,0,3,5,5,0,0,0,2,0,0,1,7,1,0,6,2,5,6,0,1,8,17,7,14,4,0,0,0,4,1,0,0,0,1,9,10,25,15,3,0,0,0,0,6,0,8,0,0,1,0,0,6,0,0,0,0,8,0,0,2,12,2,0,0,8,0,0,0,0,3,4,0,7,12,4,8,0,2,0,0,5,0,0,13,3,0,2,8,2,0,0,7,17,8,0,2,0,1,0,0,3,9,0,3,3,0,0,6,0
152,0,0,0,0,2,1,0,5,0,1,3,0,0,0,0,1,5,0,0,0,0,0,7,0,0,0,8,0,0,0,0,8,0,0,1,0,0,3,1,5,0,7,0,0,0,1,1,0,9,1,0,7,11,18,13,3,6,1,1,3,0,2,3,0,15,26,16,6,0,1,2,0,0,0,2,1,0,0,0,0,8,0,3,0,1,7,0,2,0,0,5,0,1,10,0,0,0,0,0,1,3,4,6,0,7,0,1,7,0,0,7,18,8,17,7,0,0,0,1,3,0,0,3,0,5,15,26,16,5,1,0,0,0,3,0,5,5,1,0,0,0,4,1,2,0,0,13,3,0,2,9,4,1,0,9,1,3,0,0,2,1,0,4,13,3,9,1,0,0,0,3,0,3,10,0,1,0,4,0,0,5,7,13,13,3,0,0,0,0,1,8,10,0,0,0,0,0,7
153,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,8,0,0,0,0,5,0,0,0,0,0,11,1,2,0,4,0,0,0,0,9,0,5,9,0,15,9,14,21,11,2,0,0,0,0,0,0,8,16,34,24,12,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,8,0,4,0,1,0,0,4,0,0,7,0,0,0,0,0,0,3,0,4,0,5,0,0,5,0,0,8,16,7,13,7,0,0,0,0,3,0,0,1,0,13,16,22,12,1,1,0,0,0,11,1,1,1,0,0,0,0,0,0,0,8,3,12,3,8,0,5,0,9,0,5,0,2,0,0,0,0,0,3,21,11,5,1,0,0,0,0,8,1,7,0,0,0,2,0,0,5,6,9,9,2,0,0,0,0,0,4,8,0,0,0,0,0
154,0,0,0,0,4,0,0,0,0,5,4,0,1,0,0,5,1,0,0,0,0,0,1,0,3,0,1,0,5,0,0,1,0,2,0,0,0,4,1,8,0,7,0,0,0,5,5,0,14,5,1,9,5,11,13,11,18,16,6,1,0,4,1,0,0,7,24,34,24,17,7,0,1,0,4,0,0,0,0,0,1,0,2,0,0,7,0,9,0,0,1,0,0,1,0,4,0,0,0,5,4,0,4,0,9,0,1,5,0,5,0,5,6,17,11,10,3,0,0,4,0,0,1,0,0,3,18,21,26,17,7,0,0,0,1,8,2,6,0,0,0,0,5,4,0,0,9,2,10,0,5,4,4,0,8,5,6,0,2,0,0,0,0,5,11,26,16,4,0,0,0,0,0,5,0,6,0,0,0,0,1,0,1,7,13,5,0,0,0,5,1,5,4,5,0,0,0,0
155,0,0,7,0,0,3,0,1,0,0,2,4,0,0,0,0,1,0,0,2,0,0,0,3,0,3,0,0,0,4,2,0,0,0,1,0,0,0,4,0,8,0,6,2,0,0,2,5,4,11,5,1,9,6,8,13,11,15,12,4,0,0,2,1,0,0,14,23,34,24,14,6,0,3,0,0,0,7,0,0,0,1,0,2,0,0,5,0,11,1,0,3,2,0,0,0,4,0,2,0,2,5,0,5,0,7,2,0,3,0,12,2,6,7,14,18,12,3,1,0,3,0,0,1,2,0,8,15,18,23,24,14,2,0,0,0,4,0,8,0,2,0,0,2,3,0,0,11,3,10,0,2,0,4,0,5,3,8,0,0,0,2,0,0,5,16,22,23,13,2,0,0,0,0,5,0,4,2,0,0,0,0,2,0,4,15,5,0,7,0,1,0,5,2,6,0,0,0
156,0,0,7,6,0,0,3,1,0,0,0,2,3,0,0,0,0,0,0,2,2,0,0,2,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3,0,5,0,8,2,0,0,2,2,1,11,5,1,10,3,8,13,8,11,10,3,0,0,2,1,0,4,13,24,31,21,13,4,2,0,0,0,7,5,0,0,0,1,0,2,0,0,2,2,12,2,2,5,0,0,0,0,3,2,0,0,3,1,1,2,0,9,0,0,2,7,9,3,4,4,21,20,12,4,0,0,3,0,0,3,2,0,5,12,15,30,22,15,5,0,0,0,1,2,8,2,1,0,0,1,3,0,2,12,3,10,0,0,0,0,0,3,5,8,0,0,2,2,0,0,6,12,29,23,15,5,0,0,0,0,1,0,6,2,0,0,0,2,0,0,6,14,4,7,4,0,0,0,3,3,6,0,0
157,0,0,0,6,11,1,0,0,0,0,5,0,1,2,0,4,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,8,0,0,0,0,0,5,0,0,0,4,1,0,5,6,4,0,6,6,1,10,1,0,15,5,5,17,8,13,6,8,2,0,0,1,0,3,12,28,36,26,14,0,7,0,0,0,4,1,2,0,0,0,0,1,0,4,0,2,14,4,0,7,0,0,0,0,0,6,5,0,5,0,5,0,0,13,3,0,0,11,5,5,9,11,17,17,9,9,0,0,5,0,0,0,6,4,10,16,20,28,19,11,1,0,2,4,0,1,4,1,5,5,0,0,5,0,2,8,0,15,5,0,0,4,2,0,4,7,0,0,0,6,0,4,6,19,26,19,12,2,0,0,0,0,0,0,3,0,2,0,0,4,5,0,4,11,1,11,6,4,0,0,0,2,5,0
158,0,0,2,0,2,9,3,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,10,2,0,0,0,0,0,8,0,6,0,0,0,0,0,4,0,2,0,2,9,0,1,2,3,0,2,5,0,9,0,5,14,5,7,12,4,11,2,4,4,0,0,0,0,2,16,24,34,24,22,12,2,0,2,0,6,0,4,0,0,0,0,0,0,12,2,4,22,12,0,4,0,0,0,8,0,2,5,0,4,0,4,8,3,12,2,2,1,10,1,1,11,19,16,17,7,7,2,0,4,8,0,0,2,0,6,18,18,28,18,10,0,0,0,12,2,9,2,0,1,3,0,0,13,3,1,7,5,10,4,0,0,0,10,0,1,9,8,2,0,5,0,0,9,18,34,24,14,4,0,2,0,0,8,0,1,0,0,8,0,0,13,3,3,13,3,7,2,3,0,0,0,0,0
159,0,0,0,1,0,1,11,4,0,0,0,7,4,0,1,0,0,1,7,0,10,1,0,0,12,4,0,0,2,1,0,6,1,5,0,0,0,0,0,5,2,0,1,2,16,6,0,0,0,0,0,4,0,10,0,4,21,11,3,12,5,8,2,6,2,0,0,0,2,6,13,24,33,24,19,9,4,0,1,2,4,2,6,2,0,0,0,0,2,12,2,12,22,12,0,6,7,0,0,5,0,2,3,1,1,0,4,5,2,11,2,0,2,10,0,1,11,21,16,14,6,9,2,2,4,6,0,0,0,0,8,15,18,29,19,11,1,0,2,11,2,8,0,0,2,1,0,3,13,3,3,4,1,8,0,0,0,0,9,0,3,9,10,0,0,2,0,0,11,24,33,26,16,6,2,0,0,0,10,1,0,0,0,6,0,3,14,4,3,10,1,4,1,2,1,0,0,0
160,0,0,0,5,0,5,1,9,9,5,0,0,12,9,0,1,0,0,0,5,0,8,0,0,2,11,3,5,0,0,0,0,4,0,10,0,0,0,0,0,4,2,0,0,6,16,6,0,0,0,0,0,4,0,9,0,11,21,11,2,10,4,7,1,6,0,0,5,0,2,5,18,23,31,23,16,8,3,0,0,0,3,1,5,2,0,0,0,0,3,10,2,10,20,10,0,5,12,2,0,4,1,0,1,1,0,0,4,4,7,10,2,0,1,9,0,1,10,22,15,19,9,8,1,0,4,6,0,0,0,0,7,16,19,29,19,9,1,0,2,9,7,8,0,0,2,0,0,4,13,3,2,1,1,5,0,0,0,0,7,0,1,8,10,0,0,0,0,1,12,21,32,26,16,5,0,0,0,0,8,0,5,0,0,5,0,4,13,3,3,8,1,4,0,0,1,5,0
161,0,0,0,0,2,0,2,0,6,6,2,0,2,9,6,0,0,0,0,0,2,0,7,0,0,1,10,0,2,0,0,0,0,19,9,6,0,0,0,0,0,1,0,0,0,6,13,3,0,0,0,0,0,1,0,6,1,9,22,12,0,7,3,4,0,7,0,0,2,0,0,8,20,21,28,24,14,4,0,0,0,0,0,0,2,4,2,0,0,0,1,5,0,8,22,12,0,2,7,0,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,5,0,0,10,19,12,16,8,5,0,0,1,3,0,0,0,0,6,13,19,26,17,7,0,0,0,6,4,5,0,0,0,0,0,3,10,0,3,0,2,2,0,0,0,2,4,0,0,5,7,0,1,0,0,2,27,22,29,23,13,6,0,0,0,0,6,0,0,0,0,0,0,3,9,0,1,5,0,0,0,0,0,6
162,0,0,0,0,0,0,0,1,0,3,6,0,0,0,6,5,1,0,0,0,0,0,0,2,0,0,1,7,0,0,0,1,0,9,16,6,4,0,0,0,0,0,0,0,0,0,5,9,2,0,0,0,0,0,1,0,2,0,17,22,12,0,7,0,0,8,3,0,0,1,0,0,12,15,21,36,26,14,0,0,1,0,0,0,0,6,8,1,0,0,1,0,0,1,12,18,8,0,0,6,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,10,16,9,16,6,0,0,0,0,3,0,0,0,0,3,9,16,27,17,5,0,0,0,5,4,2,0,1,0,0,0,0,10,8,0,8,1,2,0,0,4,0,0,0,0,1,6,8,0,0,0,17,24,19,25,20,21,11,0,0,0,1,3,0,1,0,0,0,0,0,8,1,0,3,0,0,0,0,8
163,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,3,2,1,2,2,1,0,0,2,8,1,0,0,8,0,2,0,1,0,8,15,5,0,0,0,6,0,0,2,2,0,0,2,6,0,0,0,0,0,0,0,2,0,7,15,22,12,0,13,3,0,5,2,1,0,0,0,2,14,11,24,37,27,15,6,0,7,1,1,0,0,4,5,3,0,0,3,2,0,2,13,20,10,2,0,2,0,0,1,0,0,2,0,0,0,0,0,2,4,0,0,2,1,0,0,9,22,12,17,8,0,0,0,0,0,0,0,0,0,0,9,17,24,19,9,2,0,0,1,4,0,0,3,0,0,1,0,7,5,0,5,0,4,0,0,10,2,6,0,0,0,3,8,1,2,7,23,21,20,31,21,20,13,3,0,0,0,5,0,0,2,0,0,0,0,5,0,0,2,0,0,0,0
164,0,0,1,1,0,1,0,5,1,1,0,0,9,1,0,0,0,1,1,2,2,0,0,0,1,8,0,1,0,7,0,0,0,0,1,7,17,7,0,0,0,4,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,5,14,19,10,3,13,3,0,6,2,0,0,1,0,4,11,14,25,38,28,16,3,0,7,1,1,0,0,2,5,8,0,0,3,0,0,3,13,21,11,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,6,0,1,12,20,12,17,8,0,0,0,0,1,0,5,0,0,0,7,15,24,21,11,3,0,0,0,4,0,0,8,0,0,0,0,7,2,0,3,0,6,0,0,10,1,4,0,0,0,4,8,1,0,13,23,21,21,28,20,20,13,3,0,1,0,2,0,0,1,0,1,0,0,3,2,0,1,2,1,0
165,0,0,0,1,0,0,0,0,5,1,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,6,0,0,0,0,0,12,16,6,0,0,0,3,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,4,13,18,9,3,11,1,0,5,2,0,0,0,0,3,9,15,26,37,27,15,2,0,6,0,0,0,0,1,7,7,0,0,2,0,0,3,13,20,11,1,2,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,5,0,2,11,19,11,15,8,0,0,0,0,0,2,4,0,0,0,7,14,29,20,11,3,0,0,0,3,0,2,6,0,0,0,0,5,2,0,2,5,4,0,0,9,1,2,0,0,0,3,7,0,3,11,22,20,19,27,19,19,12,2,0,0,0,1,0,0,0,0,1,0,0,8,1,0,6,2,0
166,0,0,0,0,0,0,6,0,0,4,0,2,0,0,9,0,0,0,2,2,1,1,0,2,6,1,0,6,1,0,2,3,0,0,0,0,2,8,13,6,6,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,3,11,24,14,2,8,0,1,2,0,0,0,2,0,0,10,16,25,43,33,21,7,1,3,0,0,0,2,0,4,9,2,0,0,1,2,3,15,17,7,0,0,6,0,0,2,0,0,0,0,0,1,0,0,0,3,1,0,0,4,6,1,12,21,11,12,5,0,0,0,0,0,2,1,0,0,0,9,19,31,21,9,0,0,0,0,5,0,0,7,0,0,0,0,2,0,2,1,3,10,2,6,6,0,0,0,0,1,5,4,6,1,12,28,18,18,29,20,19,9,1,2,0,0,3,0,0,0,0,0,0,0,7,1,0,5,0
167,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,15,5,0,0,0,5,10,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,14,21,15,5,5,0,0,0,0,2,0,0,1,0,6,15,31,41,31,19,5,0,5,2,0,0,0,0,0,4,0,2,0,0,0,5,12,14,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,9,18,8,9,2,0,0,0,0,0,0,0,0,0,0,9,19,28,18,6,0,0,0,0,1,0,0,4,1,0,1,0,1,0,0,3,0,5,0,3,3,0,1,0,0,0,20,10,3,2,16,29,19,19,26,17,17,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
168,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,5,13,3,0,0,0,4,8,2,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,4,11,25,15,3,3,0,0,0,8,0,0,4,0,0,5,19,30,39,29,17,3,8,13,3,0,0,0,0,0,3,8,0,0,0,0,4,11,12,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,8,17,7,8,1,0,0,0,0,0,0,0,0,0,0,9,17,27,17,5,0,0,0,0,0,0,0,8,0,4,0,0,0,0,8,1,0,3,0,0,2,4,0,0,0,10,18,8,1,6,20,26,16,17,25,16,15,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4
