,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
195,0,0,0,0,0,2,4,0,0,0,0,3,0,0,8,7,8,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,8,7,0,2,1,0,1,8,9,0,1,6,12,5,0,0,0,2,5,0,0,0,0,8,0,0,0,2,4,11,17,8,0,11,1,2,0,8,10,0,2,0,1,19,15,5,10,17,8,6,0,0,0,0,1,8,7,0,0,0,2,4,0,0,0,0,7,16,8,0,0,3,8,2,0,0,0,0,4,4,1,0,2,5,1,0,0,5,14,10,15,22,14,12,6,15,13,17,7,3,1,0,0
196,0,0,5,0,0,0,0,2,0,5,2,0,1,2,0,4,3,7,8,0,5,3,0,0,0,0,0,3,0,1,0,5,5,11,1,0,7,3,0,1,0,0,0,5,6,0,2,3,9,4,0,0,0,0,2,0,1,0,0,5,3,1,0,0,2,8,14,10,1,12,2,3,0,5,6,0,0,0,9,16,14,4,7,13,13,4,0,2,0,0,0,4,4,3,1,0,0,2,5,1,0,0,6,21,11,0,1,1,7,3,0,0,0,0,0,3,0,0,0,2,6,0,0,4,11,7,13,20,12,9,5,12,10,22,12,5,0,0
197,0,1,0,5,1,6,0,0,1,0,1,3,0,0,4,0,6,2,4,9,0,3,1,1,0,2,0,0,2,0,1,0,2,2,8,3,0,6,9,0,2,0,0,1,6,3,0,8,4,7,1,0,6,0,0,1,0,0,1,1,3,0,7,0,0,3,9,10,16,6,18,8,5,1,2,8,0,0,2,10,14,11,4,4,10,12,2,0,0,0,2,0,5,2,0,1,6,0,0,2,1,2,0,11,20,12,2,0,0,4,1,1,0,0,0,0,3,6,2,0,0,6,0,1,3,17,7,15,19,13,10,11,13,12,22,12,2,0
198,0,0,0,0,4,0,5,5,0,0,0,0,8,0,0,4,0,6,2,3,7,0,1,0,1,0,1,0,0,0,0,0,0,0,2,6,3,0,5,9,0,0,0,0,0,6,3,0,7,2,7,0,0,11,1,5,0,0,0,0,0,3,0,6,5,0,2,8,9,16,8,15,6,4,1,1,6,0,0,1,8,14,9,4,2,15,10,1,0,5,0,2,0,4,2,0,0,11,1,0,0,0,2,1,16,19,12,7,0,0,2,0,0,0,0,0,0,2,5,0,0,0,6,0,2,7,22,12,20,18,12,9,10,11,12,21,11,3
199,0,0,5,0,0,1,0,3,4,5,2,0,0,10,0,0,0,0,7,0,8,10,0,0,0,0,0,4,0,1,0,5,5,5,1,0,5,0,0,4,6,0,0,0,0,0,7,0,0,6,0,3,0,1,8,0,6,0,0,0,3,1,0,0,4,2,0,4,5,10,13,9,11,3,0,0,0,5,0,0,0,4,11,5,9,5,14,12,2,0,1,0,0,3,5,0,0,1,16,6,0,0,0,7,6,13,20,10,6,1,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0,12,20,10,17,15,9,6,15,7,14,19,9
200,0,0,0,3,0,0,0,0,1,0,1,0,0,0,9,8,0,0,0,5,0,5,7,0,8,0,0,0,2,0,0,0,1,1,1,0,0,3,0,0,2,4,0,0,0,8,0,4,0,0,14,4,0,0,1,8,0,4,0,0,0,0,0,0,0,2,0,0,1,1,7,9,8,9,11,1,0,0,4,0,0,8,1,19,9,9,4,10,9,2,0,9,0,0,0,5,0,0,6,12,3,0,8,0,7,4,10,20,10,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,3,0,2,10,20,10,15,12,7,5,15,5,11,19
201,0,0,0,10,3,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,2,0,7,7,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,12,2,0,0,0,4,0,4,2,4,12,4,0,0,0,7,0,4,0,0,0,0,1,0,0,2,0,0,0,1,6,8,8,7,12,2,0,0,4,2,0,8,9,16,7,11,1,12,7,1,0,9,0,0,1,5,0,0,2,12,4,0,5,0,7,0,8,22,12,4,0,0,1,1,0,10,0,1,10,0,0,0,8,0,3,0,3,10,20,10,15,12,4,6,11,2,10
202,0,0,1,0,7,0,0,0,0,1,4,0,1,4,0,0,3,7,5,0,1,3,0,4,3,0,6,1,0,0,0,1,1,1,5,0,0,0,0,3,0,2,9,0,0,0,5,1,0,3,0,2,9,4,0,0,0,7,0,1,1,5,0,0,1,0,0,6,0,5,0,0,2,5,4,4,9,2,0,0,3,0,0,4,10,16,6,15,5,12,3,0,0,10,5,0,0,5,1,5,2,9,0,1,5,0,12,2,12,27,17,5,0,0,0,1,0,7,0,0,11,1,0,0,6,0,3,0,3,10,17,7,12,13,3,10,8,0
203,0,0,1,0,0,4,0,0,0,1,1,0,0,1,0,0,0,1,6,1,1,1,7,0,0,0,0,6,0,8,0,1,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,4,0,0,0,6,1,0,8,0,3,0,1,0,2,0,0,0,0,0,3,0,2,8,0,0,1,0,1,7,0,0,4,0,0,0,5,7,20,10,19,9,7,0,0,0,9,1,0,0,6,0,2,0,5,1,0,1,2,9,6,17,31,21,9,0,0,0,0,0,3,0,1,8,0,0,0,3,0,0,0,0,6,14,4,13,9,3,11,5
204,0,0,3,0,0,0,1,0,0,3,3,0,0,2,0,0,0,0,2,4,4,8,1,5,0,0,0,7,5,0,6,3,4,5,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,4,0,0,7,0,1,7,2,0,0,0,0,0,2,0,4,0,2,4,0,0,1,0,0,3,0,0,1,0,0,3,4,10,22,12,18,8,4,0,7,1,7,0,0,3,7,0,2,0,8,0,0,2,1,9,7,19,29,19,7,0,0,0,0,0,2,3,0,5,0,0,0,2,0,0,0,0,4,12,7,11,11,2,9
205,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,4,16,6,2,0,0,0,5,9,0,5,2,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,2,4,0,5,0,1,6,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,1,8,0,0,0,0,1,12,12,30,20,15,5,2,0,6,0,5,0,0,2,6,0,0,0,6,0,0,0,9,8,15,19,26,17,7,0,2,0,0,2,1,2,0,3,0,0,0,1,0,0,0,0,2,11,5,10,13,3
206,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,8,12,2,0,0,0,0,13,6,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,2,0,1,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,4,0,0,1,0,5,12,20,27,17,11,1,2,0,2,0,2,1,0,0,2,0,1,0,2,0,0,4,8,12,11,16,22,13,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,11,10
207,0,0,5,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,1,0,5,4,2,5,8,0,0,3,0,3,10,11,6,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,4,1,0,0,0,0,0,2,0,1,0,1,6,0,0,0,0,0,0,0,0,1,1,0,5,0,0,7,11,18,23,13,8,4,3,0,0,0,7,2,0,0,0,5,0,0,3,0,0,5,7,9,7,12,18,12,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,8
208,0,3,0,5,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,4,0,3,3,5,2,9,0,0,2,0,10,7,8,3,8,2,0,0,0,0,3,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,12,3,0,1,1,0,0,3,3,0,2,0,1,0,0,9,0,1,7,0,0,3,0,0,8,0,0,3,0,0,6,9,16,20,16,6,1,2,0,0,0,4,9,1,0,0,3,3,0,1,0,0,4,10,6,6,11,17,12,2,1,0,0,12,2,3,0,0,0,1,0,3,3,0,3,0,4,0,6,2
209,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,1,13,3,7,0,0,0,0,6,3,4,0,7,0,0,0,0,0,1,0,0,1,11,1,0,0,0,8,0,0,0,0,0,0,0,2,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17,7,0,5,0,0,0,8,0,16,6,0,0,0,0,6,8,24,18,13,3,1,0,0,0,0,1,7,9,0,0,1,0,0,0,0,0,2,8,6,6,9,15,9,0,0,0,2,20,10,3,0,0,0,1,0,1,0,0,0,0,0,0,6
210,0,0,0,0,0,2,0,1,2,0,0,0,1,3,0,0,8,2,0,0,0,0,0,0,3,13,3,5,2,0,0,0,3,0,2,0,9,0,0,2,0,0,0,0,0,1,9,0,0,0,0,7,0,1,5,1,0,2,0,2,8,0,0,1,2,0,0,0,0,0,0,0,0,0,7,17,7,2,5,0,0,0,7,6,13,7,0,0,0,1,6,14,24,16,11,4,0,1,0,0,0,1,7,6,1,0,0,1,0,0,0,0,1,9,7,8,8,14,9,0,0,0,10,20,15,5,1,0,1,1,0,0,0,0,1,0,0,5
211,0,0,5,0,0,0,0,0,0,7,2,0,0,3,0,0,0,7,3,0,5,3,0,0,0,3,9,6,4,3,0,5,5,8,1,0,0,5,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,3,2,0,0,0,5,9,0,0,0,0,0,2,0,1,0,1,0,0,0,7,14,6,0,2,0,0,0,3,11,11,6,2,0,0,0,4,12,27,17,7,1,0,6,1,0,0,0,12,4,0,1,0,0,1,0,0,0,0,5,6,5,5,12,6,5,0,0,8,17,12,3,0,0,0,0,0,0,5,0,3,0,0
212,0,0,0,3,0,0,10,0,0,0,4,1,0,0,2,0,0,0,4,2,0,2,0,0,0,0,13,6,5,0,0,0,1,1,5,0,0,10,4,0,0,0,10,0,0,0,0,1,5,0,0,10,0,3,0,0,0,1,0,0,0,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,5,0,0,0,0,0,1,10,8,3,0,0,0,0,3,17,24,15,6,0,0,3,0,0,0,2,11,3,0,0,0,0,0,0,10,0,0,4,4,4,4,10,2,2,0,0,7,16,11,2,0,0,0,0,0,0,3,0,0,0
213,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,12,3,6,0,0,0,0,0,0,0,0,7,1,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,2,2,0,0,0,0,0,12,5,5,0,0,0,0,7,14,20,12,3,0,0,0,0,0,0,1,8,0,0,2,0,2,0,0,6,0,0,1,1,3,1,8,0,0,0,0,6,13,10,0,0,0,0,0,0,0,0,15,5
214,0,2,0,1,2,2,0,0,6,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,7,0,3,11,1,7,0,0,0,0,0,0,0,2,6,3,1,0,2,9,0,0,2,2,0,5,0,2,6,0,0,0,0,2,2,0,0,2,0,3,2,2,0,2,0,2,0,1,2,0,7,1,0,3,10,1,0,1,0,0,0,2,9,4,4,0,0,2,0,4,14,22,12,1,0,1,7,0,0,0,3,5,0,0,0,0,4,0,0,6,0,1,3,8,4,0,9,0,2,0,2,5,20,10,2,2,2,2,0,0,0,5,15
215,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,0,14,4,5,0,1,7,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,17,7,0,0,0,8,3,0,2,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,10,0,4,0,0,1,7,9,0,9,0,0,0,0,6,4,3,8,0,0,0,4,11,22,12,0,0,0,15,5,0,0,0,5,0,0,0,0,2,0,0,4,0,0,1,6,0,0,17,7,2,0,2,10,20,10,0,0,0,0,0,0,0,5
216,0,0,5,0,0,0,0,0,0,5,4,0,0,4,0,0,4,0,1,0,5,3,0,0,4,12,2,8,0,2,4,5,8,5,1,0,0,0,0,0,0,1,0,0,0,7,18,8,0,0,0,4,0,0,0,4,1,0,0,0,3,1,0,0,0,0,0,2,0,1,0,1,0,0,0,8,0,3,0,0,0,3,6,0,14,4,0,2,0,4,0,0,5,3,1,0,1,10,27,17,5,0,5,20,10,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,11,1,7,14,4,0,0,0,8,17,7,0,0,5,0,2,0,0
217,0,6,0,5,6,1,0,0,0,0,2,10,0,0,3,0,0,3,0,7,0,3,1,6,0,6,11,1,7,0,5,1,2,5,2,0,0,0,1,0,6,0,0,6,6,0,8,19,14,4,0,0,5,0,0,0,0,0,6,6,0,0,2,0,0,6,6,0,3,0,2,0,0,6,0,2,11,1,2,6,0,0,6,4,4,13,3,0,0,0,3,0,6,3,0,1,1,0,15,24,20,10,0,10,19,16,6,0,0,1,0,6,0,0,0,0,0,2,2,0,1,14,4,13,14,5,0,2,0,14,23,13,6,0,5,0,0,0
218,0,0,4,0,4,5,0,5,0,0,0,1,15,5,0,3,0,0,3,0,5,0,1,0,6,0,5,10,1,4,0,3,0,0,5,0,0,0,0,1,0,4,0,0,5,6,0,9,18,12,4,0,0,10,1,5,0,0,0,5,5,0,0,1,5,0,5,5,0,3,0,0,0,0,6,0,1,11,1,1,4,0,0,6,2,9,11,2,0,5,0,3,0,5,3,0,0,6,5,15,22,19,10,0,15,18,16,11,1,0,0,0,5,0,0,0,0,0,1,0,0,4,14,4,14,13,10,0,7,4,13,22,12,4,0,4,0,1
219,0,0,0,2,0,3,4,5,5,0,0,0,6,14,4,0,1,0,0,2,0,4,0,0,0,5,0,4,10,0,2,0,1,0,0,3,0,0,0,0,0,0,3,0,0,5,6,0,8,16,12,3,0,5,11,6,2,0,0,0,4,5,0,0,6,4,0,4,4,0,2,0,0,0,0,5,0,1,9,0,0,4,0,0,4,7,7,10,0,5,3,0,2,0,5,2,0,5,4,5,13,21,19,9,5,14,18,21,11,1,0,0,0,4,0,0,0,0,0,0,0,0,4,13,5,13,18,9,5,6,3,12,21,11,3,0,1,1
220,0,0,0,0,1,0,2,4,10,4,0,0,0,5,13,3,0,6,0,0,1,0,2,0,0,0,4,0,9,8,0,1,0,0,0,0,8,0,0,5,0,0,0,2,0,0,5,5,0,6,14,11,2,0,7,11,4,7,0,0,0,4,4,0,0,5,3,0,3,4,0,0,0,0,0,0,4,5,0,8,0,0,3,0,0,4,5,6,8,0,4,1,0,1,0,5,1,0,4,4,4,12,19,18,9,4,14,18,19,11,1,0,0,0,4,5,0,0,0,0,0,0,0,3,15,5,13,17,9,4,5,2,11,20,11,2,0,3
221,0,0,0,1,0,1,0,1,4,6,1,0,0,0,7,13,5,0,3,0,0,0,0,2,0,0,0,2,0,5,7,0,0,0,0,2,0,6,0,0,5,1,0,0,2,0,0,5,5,0,6,12,11,1,1,6,7,4,7,0,0,0,4,11,1,0,5,0,0,0,4,0,2,0,0,0,0,4,7,0,6,0,0,3,0,0,2,2,4,7,2,4,1,0,0,7,5,0,0,1,3,4,12,15,17,9,4,13,16,16,9,1,0,7,7,4,6,0,0,1,0,0,0,0,5,15,5,13,16,9,4,5,2,10,27,17,5,1
222,0,6,0,0,7,1,0,0,0,1,3,7,0,0,0,5,12,4,0,9,0,0,0,6,0,2,0,0,1,0,8,4,0,0,0,0,1,0,7,0,6,5,0,6,6,0,0,1,11,3,0,5,13,10,1,0,2,6,10,13,3,0,1,4,10,7,6,2,1,0,1,0,0,8,0,2,3,0,3,13,3,4,3,0,0,0,0,0,0,3,6,0,10,0,0,0,8,4,0,0,4,5,2,9,14,23,13,3,11,13,14,15,5,0,7,6,4,7,2,0,0,3,0,6,0,6,14,7,12,22,15,5,11,1,17,24,14,5
223,0,2,4,1,2,9,0,0,0,0,0,5,6,0,0,0,5,11,1,2,7,0,0,2,4,7,1,0,0,0,1,6,2,0,0,0,0,0,2,6,2,7,4,2,8,4,0,2,3,10,1,0,7,12,10,0,0,1,8,12,13,3,2,1,3,12,9,3,4,0,2,0,0,2,6,7,3,2,0,5,12,2,5,1,0,0,0,0,0,0,3,4,2,10,0,0,2,7,2,0,1,11,3,0,8,16,20,12,2,8,12,16,14,5,0,6,7,6,14,4,0,1,1,2,6,2,5,21,11,14,24,17,7,9,7,14,23,14
224,0,6,0,4,7,3,8,0,0,0,0,6,4,3,0,0,0,4,8,7,0,5,0,6,0,6,6,0,0,0,3,0,3,0,0,0,0,0,1,1,12,2,6,10,8,6,1,1,8,1,8,0,1,6,12,9,0,0,7,14,10,10,4,2,0,9,18,8,4,1,1,0,0,6,0,8,10,2,1,6,3,10,5,3,0,0,0,0,0,0,0,1,10,0,7,0,1,1,4,0,3,3,9,0,0,14,13,19,10,0,6,18,15,14,5,0,6,8,8,14,4,3,0,7,2,7,1,11,20,17,20,25,23,13,9,4,11,23
225,0,0,5,2,2,5,0,6,0,0,0,0,4,3,0,0,0,0,3,6,6,0,13,3,3,0,3,6,0,4,0,2,0,2,0,0,0,0,0,0,2,14,4,4,8,5,5,0,0,16,6,5,0,0,4,10,13,3,0,5,14,9,8,2,0,0,8,17,7,3,0,5,0,0,3,0,7,8,0,0,14,4,9,2,2,0,8,0,8,0,0,0,0,10,0,5,0,0,0,3,0,2,0,8,0,4,13,11,27,17,8,8,15,13,12,3,2,4,7,10,13,3,0,0,5,0,5,1,9,18,15,18,23,22,12,8,6,13
226,0,1,0,5,3,8,4,0,5,0,0,1,0,0,5,0,2,0,0,4,3,4,3,14,4,5,0,1,5,0,4,0,0,0,0,2,0,0,6,0,1,4,13,5,5,5,2,11,1,6,13,5,11,1,0,3,7,12,4,1,4,11,15,8,1,1,1,7,23,13,9,0,7,1,0,5,0,6,10,1,4,11,4,6,0,1,0,4,0,7,2,0,1,0,7,0,11,1,0,0,3,2,0,0,7,1,3,12,17,24,15,9,7,15,13,11,3,8,6,7,7,13,3,1,0,11,1,7,0,10,19,21,19,20,22,12,5,5
227,0,3,0,0,8,3,5,2,0,2,0,3,0,0,0,2,0,1,0,3,1,1,3,6,11,5,2,0,0,2,7,1,0,0,0,0,1,0,0,5,3,1,3,16,8,2,2,2,14,4,3,10,5,9,0,0,0,6,15,7,0,1,11,14,6,4,4,0,13,20,13,6,0,10,0,1,12,2,4,13,3,1,18,8,3,0,0,0,3,0,5,0,3,0,0,6,1,9,0,0,7,4,0,0,0,10,0,2,11,14,23,18,8,6,14,12,11,3,9,6,4,14,10,6,0,1,9,2,5,3,13,19,24,16,19,18,9,4
228,0,0,5,0,0,4,0,4,1,2,7,0,2,5,0,0,0,0,5,0,5,3,0,0,2,8,2,4,0,0,0,9,3,2,4,0,0,0,0,0,2,0,0,6,13,4,6,0,4,13,3,0,6,4,6,0,0,0,5,12,9,4,1,8,13,3,1,9,3,17,16,13,3,0,6,0,2,11,1,3,12,2,8,14,10,2,0,5,0,2,0,1,0,5,4,0,2,0,11,4,0,4,0,2,0,0,14,4,1,15,13,20,15,5,4,13,8,7,0,5,8,4,10,7,3,0,0,6,1,2,3,9,16,26,16,24,15,6
229,0,0,0,3,0,0,2,0,2,0,0,5,0,0,4,8,0,0,0,3,0,2,0,0,8,0,6,0,2,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,4,21,11,3,0,3,21,11,0,6,4,6,0,0,0,3,9,5,1,1,8,11,1,0,6,7,14,12,12,2,8,4,0,1,10,0,2,20,10,16,10,10,0,0,2,0,1,8,0,0,1,4,0,2,1,7,1,0,12,2,2,0,4,14,4,5,12,11,18,15,5,3,11,5,5,0,1,5,12,8,7,0,0,0,6,0,0,0,7,16,26,16,21,15
230,0,1,0,0,4,6,0,1,0,0,0,1,4,0,2,1,10,0,0,1,0,0,0,1,0,10,0,4,0,0,0,0,0,2,0,2,2,0,6,0,1,0,0,1,1,11,18,17,7,0,11,20,17,7,5,3,3,0,1,1,1,6,11,1,0,9,12,2,6,3,13,11,14,13,3,10,4,0,3,11,1,10,20,10,13,9,8,0,0,1,2,0,9,0,0,1,10,0,0,0,7,3,2,9,1,3,0,4,12,2,3,13,10,18,15,5,3,17,7,5,0,1,2,13,7,13,3,2,0,7,1,6,1,6,16,22,13,20
231,0,6,0,0,6,5,5,0,0,0,0,6,0,1,0,0,0,9,0,6,0,0,0,6,0,2,9,0,3,0,3,0,0,0,0,0,1,1,1,5,6,1,0,6,7,1,8,19,23,13,1,10,21,16,7,4,0,2,6,7,0,0,7,11,1,6,15,9,3,3,4,9,10,20,11,5,13,3,0,9,9,0,13,18,8,12,7,5,0,0,0,0,6,7,0,0,2,9,0,0,3,9,1,0,8,7,0,0,2,9,0,9,12,10,18,14,5,7,19,9,2,3,0,8,13,8,12,5,1,6,13,3,12,2,6,13,19,13
232,0,6,3,0,6,7,4,4,0,0,0,6,5,0,0,0,0,0,6,6,3,0,0,6,4,2,1,7,0,0,3,0,0,0,0,0,0,0,2,0,11,6,0,6,12,5,0,9,25,21,11,0,11,20,16,6,0,0,8,12,5,0,1,7,10,7,12,12,10,0,4,0,8,16,18,13,8,12,2,6,7,7,3,11,15,7,10,4,3,0,0,0,6,4,4,0,1,1,6,0,3,5,7,0,0,14,4,0,0,0,7,6,8,12,10,17,14,6,9,19,9,5,1,6,8,14,7,14,4,7,12,14,9,9,2,3,10,19
233,0,2,4,4,2,8,6,3,3,0,0,2,5,2,0,0,0,0,0,8,4,3,0,2,4,11,1,1,6,0,1,1,0,0,0,0,0,0,2,1,2,12,5,2,8,10,2,2,15,24,19,10,2,10,20,15,5,0,2,10,12,2,2,1,6,12,9,9,14,7,2,0,0,10,14,25,15,7,12,4,5,5,8,1,9,14,6,7,3,2,0,0,2,6,1,4,2,0,0,3,1,10,3,5,0,4,11,3,0,0,0,9,5,8,12,9,18,16,13,10,17,10,3,3,6,10,13,14,13,6,9,14,16,7,9,0,2,10
234,0,0,0,3,4,1,7,7,5,0,0,0,3,2,2,0,0,2,0,0,5,2,1,0,2,4,10,0,3,3,0,0,0,0,0,0,2,0,0,4,1,2,11,5,2,8,8,1,5,13,24,18,9,3,15,21,12,7,0,2,8,10,1,3,2,6,12,6,8,12,6,0,0,0,10,15,24,17,7,12,2,5,4,8,0,10,12,3,5,4,2,0,0,0,4,2,3,3,0,0,2,1,10,0,6,0,2,12,2,0,0,0,8,6,9,14,8,17,16,12,7,16,10,3,8,5,11,13,15,13,6,8,14,13,8,6,0,7
235,0,0,0,0,2,3,0,7,12,4,0,0,0,2,1,0,0,5,2,0,0,4,0,0,0,1,3,9,5,1,2,0,0,0,0,0,5,1,0,5,3,0,1,10,4,0,8,7,0,3,12,23,17,9,5,15,19,17,7,0,1,8,9,1,3,1,5,11,5,8,11,4,0,0,0,9,14,29,19,7,10,0,4,2,7,0,8,11,1,5,3,0,0,0,0,4,1,3,2,0,0,1,0,9,0,5,0,2,10,2,0,0,0,8,6,14,12,7,16,14,11,6,14,9,5,7,5,10,13,14,12,5,7,13,13,7,3,2
236,0,0,0,0,0,1,13,3,6,8,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,11,1,8,1,0,0,0,0,0,0,0,15,5,0,4,1,10,0,9,2,0,7,6,0,2,22,22,16,8,5,11,18,16,6,0,0,7,7,0,2,0,2,10,2,7,7,3,0,0,0,6,19,28,18,6,8,0,2,0,6,0,5,8,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,8,0,2,0,0,7,0,0,10,0,6,5,12,11,6,14,10,8,4,13,8,4,6,4,9,12,13,11,4,3,11,10,3,2
237,0,0,5,0,0,0,3,11,2,11,10,0,0,2,0,0,0,0,1,0,6,3,0,0,0,0,1,14,4,9,0,5,5,5,1,0,0,5,12,4,0,1,0,7,0,5,3,0,4,5,0,12,19,20,13,6,6,10,15,13,9,1,0,3,5,0,0,2,0,11,1,8,3,0,0,0,0,9,16,25,17,7,5,0,7,0,5,2,4,6,0,0,0,3,1,0,0,1,5,1,0,0,0,5,0,5,1,0,0,1,6,0,0,6,0,5,2,9,9,4,19,9,4,3,10,5,2,4,2,6,9,10,8,9,1,13,8,0
238,0,3,0,5,3,0,0,1,10,1,7,13,3,0,0,0,0,0,0,4,0,4,2,3,0,1,0,4,13,3,16,6,2,2,2,0,0,0,5,11,7,0,0,3,10,0,2,3,3,3,2,2,12,17,19,11,3,5,13,18,11,6,1,0,1,8,3,0,2,1,11,1,6,6,0,1,7,0,7,19,24,14,14,4,0,5,0,1,1,2,4,0,3,0,0,0,0,0,0,2,8,1,0,0,3,3,2,0,0,0,0,9,0,0,5,0,5,2,10,9,9,26,16,7,2,10,3,3,2,5,9,9,13,5,8,3,10,7
239,0,1,0,0,6,9,0,0,0,7,0,8,12,2,2,0,2,0,0,1,1,0,2,3,0,2,0,0,3,10,6,13,3,0,0,4,0,0,6,4,12,7,0,1,4,7,0,8,4,1,0,1,8,11,16,18,8,2,6,14,16,8,12,2,0,2,9,0,6,0,7,8,3,7,3,2,1,6,2,9,17,21,14,11,1,0,3,0,0,0,4,1,1,1,0,0,6,0,0,0,2,10,0,0,0,4,0,1,0,0,0,1,8,0,0,4,0,11,4,10,6,16,23,17,7,8,9,5,2,3,6,15,10,10,5,4,0,9
240,0,0,6,0,0,3,5,0,0,5,9,0,6,14,4,0,0,1,1,0,6,4,0,0,0,0,0,3,0,4,7,11,18,8,1,0,3,0,0,5,2,9,3,0,0,0,8,0,5,3,0,0,0,6,8,14,19,9,0,4,17,17,7,8,0,0,0,11,1,7,0,8,4,0,3,1,0,0,2,0,8,13,18,10,16,6,0,5,0,0,0,0,0,4,2,0,0,4,5,1,0,0,6,5,0,0,5,0,0,1,0,0,0,4,0,0,1,1,9,1,15,6,12,20,14,4,6,7,3,0,0,5,12,15,6,7,2,0
241,0,0,0,3,0,0,0,4,0,0,3,6,0,4,10,1,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,5,9,16,7,0,0,0,0,0,2,0,5,0,0,0,0,5,0,2,0,0,0,0,5,7,12,18,8,0,7,16,14,5,7,0,0,1,8,0,4,0,4,1,0,0,0,0,0,0,0,5,9,15,8,15,5,0,2,0,0,0,0,0,3,0,0,0,2,4,0,0,0,4,4,0,0,4,0,0,0,0,0,0,2,0,0,0,0,6,5,11,3,10,19,11,3,3,6,0,0,0,2,10,13,4,2,1
242,0,0,0,0,2,0,0,5,4,0,0,2,11,1,2,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,7,16,6,0,0,0,0,0,0,0,4,0,0,0,0,4,0,2,0,0,5,1,10,4,12,17,7,0,7,15,13,10,6,0,0,0,8,0,1,0,3,1,0,0,0,0,0,0,0,3,9,13,13,13,4,0,7,0,0,0,0,0,2,0,5,0,2,2,0,0,0,9,3,0,5,2,0,0,0,0,0,0,2,0,0,0,0,4,3,11,2,11,18,16,6,8,5,0,0,0,0,9,12,2,3
243,0,0,0,0,0,0,0,0,3,0,0,0,2,7,0,10,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,15,5,0,0,0,0,0,0,0,2,8,0,0,0,1,8,0,0,0,5,1,6,2,10,15,5,0,5,15,13,8,4,0,0,0,5,0,0,0,11,1,0,0,0,0,0,8,0,11,5,13,10,9,1,0,6,8,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11,9,2,8,18,14,6,6,3,0,0,0,0,5,9,2
