,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
207,0,0,0,7,0,0,5,11,4,9,6,0,0,0,0,0,0,0,4,0,2,5,0,0,5,12,4,0,1,2,0,0,0,4,5,0,0,4,0,0,0,1,4,1,5,4,0,8,0,2,5,2,0,5,15,6,0,0,0,1,0,0,2,10,7,11,13,5,2,17,15,5,0,2,4,8,2,5,4,0,0,0,6,0,7,13,7,0,0,0,0,2,1,9,4,0,3,0,0,2,2,4,0,0,0,0,0,0,2,0,4,0,0,4,0,2,0,6,2,0,0,4,4,0,2,0,4,0,0,0,0
208,0,0,0,0,6,0,0,4,10,1,7,3,0,5,5,5,0,0,0,4,0,1,10,0,0,2,17,7,5,0,2,5,0,0,3,5,0,0,4,0,5,0,0,9,0,6,9,0,7,5,2,10,0,0,5,14,5,0,0,0,0,0,0,2,9,5,9,12,4,7,17,15,5,0,1,4,6,2,5,2,0,1,0,6,0,5,13,4,0,0,1,0,0,0,7,3,0,1,0,0,1,2,5,0,0,0,1,1,0,7,0,4,0,0,3,0,2,0,4,1,0,0,4,5,0,0,0,4,0,0,1
209,0,0,0,5,0,3,0,0,1,10,3,7,0,0,4,4,1,0,4,0,6,5,0,8,0,0,7,14,6,7,0,1,2,2,5,0,4,4,0,3,0,2,0,0,6,0,5,11,1,6,1,1,7,0,4,10,11,4,0,0,0,0,2,4,0,5,7,6,8,9,7,13,11,2,0,5,0,10,6,4,0,0,5,0,2,0,4,10,0,0,0,3,0,0,2,4,0,0,0,2,2,5,0,5,0,0,0,0,0,0,11,1,0,4,0,5,0,7,2,1,0,0,0,1,7,0,4,0,0,0,0
210,0,0,0,0,4,10,2,0,0,0,6,0,5,0,0,3,2,0,0,2,0,3,4,0,7,0,0,6,13,3,5,0,0,0,0,3,0,1,2,0,2,0,1,0,0,5,0,1,10,0,4,0,0,6,0,1,8,8,1,0,0,0,0,0,3,0,1,6,5,5,8,5,11,10,1,0,2,0,7,3,3,0,0,3,0,1,0,0,9,0,0,0,2,0,0,1,1,0,0,0,0,0,4,0,3,0,0,0,0,0,1,10,0,0,2,0,3,0,3,0,0,0,0,0,0,4,0,3,0,10,0
211,0,8,0,0,0,1,7,0,0,4,0,10,2,3,0,0,0,0,0,0,1,0,1,1,0,9,0,0,4,12,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,8,0,2,2,0,5,0,0,16,7,0,0,0,0,0,0,2,0,0,4,4,3,5,2,9,8,0,0,1,0,15,5,1,0,0,2,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,7,0,0,1,0,2,0,1,0,0,0,0,0,8,3,0,2,0,8
212,0,0,9,0,6,0,0,8,2,0,1,0,10,1,2,0,0,0,0,0,0,0,0,0,3,0,8,6,0,2,10,1,9,0,0,0,0,0,0,0,0,2,7,0,2,0,0,0,6,0,6,0,0,4,0,2,0,6,19,9,1,0,0,0,1,3,0,6,1,1,3,1,3,8,15,5,3,0,0,5,14,5,0,0,3,1,0,0,3,3,8,0,0,0,0,2,3,3,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,0,0,0,0,5,2,3,1,0
213,0,0,0,5,3,3,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,11,4,0,0,8,4,6,0,0,0,0,0,0,0,1,5,5,1,1,0,0,3,4,0,4,0,1,1,0,1,0,13,19,9,0,0,0,0,8,0,3,6,0,0,0,0,6,11,12,12,2,0,0,4,13,3,0,7,1,0,0,0,10,2,5,0,0,0,1,9,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,6,3,0,0,0,0,4,9,0,0
214,0,0,6,0,6,2,5,6,2,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,1,10,1,0,0,9,1,2,0,0,0,0,0,0,2,2,4,7,0,0,0,1,2,1,0,1,2,0,0,0,0,3,19,25,15,3,0,6,0,5,1,9,2,0,0,0,1,7,8,12,9,0,0,2,3,10,0,0,9,0,0,6,0,9,0,7,0,0,2,1,9,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,0,4,8,0
215,0,0,0,5,0,5,1,4,5,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,8,0,0,5,0,0,5,0,0,1,2,3,9,0,0,0,1,0,1,0,0,2,0,0,0,0,9,18,24,14,3,0,5,0,4,0,8,7,0,0,0,0,7,7,12,9,0,0,4,3,8,0,0,14,4,0,5,2,8,0,6,0,0,1,0,7,6,0,0,2,0,0,0,2,6,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,5,0,3,10
216,0,0,0,5,2,0,1,0,1,5,2,5,0,0,0,0,3,0,4,0,2,5,0,0,0,0,0,0,0,3,5,0,0,2,13,3,0,9,0,0,4,0,0,0,0,0,8,2,0,0,0,0,0,0,4,7,0,0,0,0,8,14,26,18,8,0,7,0,0,5,7,3,0,0,0,4,3,11,16,8,0,0,8,0,4,0,4,11,1,0,2,4,4,0,8,0,0,0,0,9,8,4,0,2,0,0,0,0,2,0,4,0,1,4,0,2,0,5,2,0,0,0,0,0,7,0,4,0,1,0,0
217,0,0,0,0,4,1,0,0,0,0,3,0,3,5,5,5,0,3,0,4,0,1,10,0,0,0,5,0,5,0,3,10,0,0,3,13,3,0,9,0,5,3,0,5,0,1,5,6,1,5,0,5,0,0,0,3,6,0,0,0,0,6,16,26,17,7,0,6,0,0,5,7,3,0,0,0,2,3,11,14,6,1,0,8,0,2,0,1,10,0,1,0,2,3,0,7,0,0,0,0,8,8,5,0,2,0,1,1,0,7,0,4,0,1,3,0,2,0,3,1,0,0,0,1,0,5,0,4,0,0,1
218,0,2,0,0,0,0,0,0,0,1,0,4,0,0,2,2,2,0,0,0,2,0,0,5,0,15,5,2,0,3,0,0,7,0,0,3,10,0,0,6,0,4,0,0,4,0,0,3,3,0,2,0,20,10,0,0,0,8,0,0,0,0,6,14,23,14,5,0,3,0,0,2,4,0,0,0,0,0,1,13,9,2,0,0,5,0,0,15,5,7,0,0,0,0,1,0,4,0,0,0,0,5,4,6,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,10,0,8,0,0,0,0,3,5,15,5,2,0,11,1,0,3,0,8,1,6,8,0,6,0,2,0,0,4,0,0,1,3,8,2,10,18,8,0,0,0,5,0,0,0,0,4,11,20,10,3,0,0,0,8,10,2,0,0,0,0,0,3,12,9,0,8,0,4,0,5,12,2,7,0,0,0,0,0,0,1,8,0,0,0,5,0,14,4,0,0,8,0,0,2,8,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,10,0,7,0,0,0,0,0,5,14,5,1,1,11,1,0,2,0,13,3,4,13,3,5,0,2,0,2,4,0,0,1,1,8,0,9,18,8,0,0,0,4,0,0,0,0,3,10,19,9,2,0,5,0,6,9,1,0,0,0,0,0,2,14,9,0,7,0,9,0,4,11,4,6,0,0,0,0,0,0,0,7,0,0,2,3,4,14,6,2,0,8,0,5,0,8,0,0,0,8,0,0,0,0,0,10,0,0,0,5,0,0,2
221,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,4,0,0,0,0,0,4,13,3,0,1,10,0,0,0,3,10,1,3,12,2,4,0,1,0,1,0,0,0,0,0,4,0,8,15,6,0,0,0,3,0,0,0,0,0,7,18,8,0,0,3,0,5,8,0,0,0,0,0,0,4,11,7,0,6,0,5,0,1,10,0,5,0,0,0,0,0,0,0,4,0,0,0,1,4,13,5,0,0,5,0,3,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,2,10,0
222,0,2,0,0,0,0,9,0,1,0,0,0,10,0,0,0,0,0,0,3,5,0,2,0,1,0,0,0,3,10,1,0,1,7,0,0,0,0,8,0,2,13,3,2,1,0,0,0,0,0,0,0,0,5,0,5,16,8,0,0,0,2,0,0,0,0,0,8,18,8,0,0,1,0,5,4,0,0,0,2,0,0,1,9,7,0,4,0,5,0,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,2,3,12,3,0,0,3,0,0,1,3,0,0,0,5,1,0,0,0,0,8,0,0,0,0,9
223,0,0,0,2,0,0,0,7,0,1,3,0,0,9,0,0,0,0,1,0,6,7,0,0,0,0,0,0,0,6,7,0,0,4,9,0,0,1,0,7,0,3,11,2,2,0,0,3,0,0,0,0,0,0,6,2,6,16,6,0,0,0,5,1,0,0,3,0,8,20,10,0,0,0,0,6,2,1,1,0,0,0,1,0,7,3,0,3,0,3,0,3,3,0,5,0,0,0,0,3,7,1,0,0,0,0,0,2,9,2,1,0,0,1,0,4,0,2,3,0,5,0,0,0,3,0,9,0,0,0,0
224,0,0,0,0,1,10,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,6,0,0,1,7,0,0,0,0,6,0,2,10,1,1,0,0,2,0,0,0,0,0,0,3,0,6,13,5,0,0,0,2,0,0,0,2,0,10,19,9,0,0,0,0,3,0,0,0,0,0,0,0,0,6,2,0,2,0,2,0,2,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,8,0,10,0
225,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,8,8,8,0,8,0,0,3,3,0,0,0,0,0,0,8,4,4,0,0,9,5,0,8,0,0,4,0,2,8,1,1,0,0,2,8,0,0,0,0,0,3,0,3,10,2,0,0,0,0,0,0,0,0,0,8,27,17,5,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,4,0,8,0,0,0,8,0,4,0,8,0,0,0,8,0,0,0,0,0,12,2,0,0,0,0,5,0,10
226,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,16,6,8,4,0,0,0,1,0,0,0,0,0,8,8,2,0,0,8,7,1,8,6,0,0,2,0,0,8,1,0,0,0,10,8,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,17,35,25,13,0,0,0,0,0,0,0,0,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,8,8,0,0,8,8,0,2,8,4,0,0,8,4,0,0,0,0,8,12,2,0,0,0,0,3,0
227,0,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,6,16,13,6,4,1,0,0,0,0,0,0,0,0,0,7,8,0,0,0,8,4,1,8,5,0,0,1,0,1,7,0,0,0,0,9,4,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,23,35,25,13,0,0,0,0,2,1,0,0,7,7,0,0,1,0,1,0,2,0,0,0,0,0,0,4,2,0,1,0,0,15,9,1,0,7,5,0,2,5,11,1,0,5,0,7,0,0,0,9,8,0,0,0,0,0,4
228,0,4,0,0,0,0,0,0,0,14,4,8,0,0,0,0,0,6,15,9,7,4,0,0,0,1,0,0,0,1,0,0,3,9,0,0,0,7,0,0,5,1,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,11,1,0,0,0,10,0,0,0,1,0,0,0,0,0,13,23,31,24,14,2,0,4,0,0,0,0,0,2,5,1,0,0,0,2,0,0,1,0,0,0,0,1,4,1,0,9,0,5,12,6,0,0,6,3,0,1,1,12,2,0,6,0,3,0,0,0,10,12,2,0,0,0,0
229,0,0,5,0,6,0,0,1,2,4,11,1,8,0,0,0,0,0,5,13,6,4,3,0,2,0,0,6,0,0,0,0,6,0,6,0,0,0,5,0,0,7,7,0,2,0,0,0,14,4,0,0,0,12,2,0,0,1,14,4,1,0,0,7,1,3,0,7,1,0,0,0,3,19,29,28,27,17,5,0,3,0,0,0,3,0,1,2,2,3,0,0,1,0,0,3,3,3,0,0,0,1,1,0,7,0,5,12,4,0,0,5,1,0,1,2,10,0,0,6,2,9,0,0,0,8,9,1,3,0,0
230,0,0,0,10,0,3,0,0,0,2,6,11,1,7,0,0,0,0,4,3,15,11,3,1,0,0,0,0,5,2,0,0,0,8,5,2,0,4,0,4,0,0,4,6,0,0,0,2,4,13,3,0,0,2,16,7,0,0,4,10,0,0,2,4,3,0,5,0,3,6,0,0,0,9,17,33,24,31,21,9,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,4,0,1,0,4,0,2,8,3,4,0,1,5,0,3,0,15,5,0,3,0,5,0,2,0,12,8,0,0,0
231,0,0,6,0,11,1,5,6,2,0,0,3,11,1,6,0,0,0,0,1,5,11,10,0,3,0,0,1,0,2,0,0,1,0,4,2,1,0,1,0,3,2,1,3,8,0,0,0,3,3,10,2,0,2,6,12,7,0,0,10,16,6,0,0,10,3,0,6,6,0,5,0,0,1,10,23,33,23,28,19,11,1,0,1,0,2,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,3,0,0,5,0,0,5,12,5,2,4,0,4,0,0,2,11,8,0,0
232,0,8,0,5,1,8,0,3,5,6,0,4,5,9,0,4,0,0,0,0,0,4,9,7,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,6,0,0,0,1,0,8,4,0,1,5,10,15,5,0,8,13,5,0,0,9,2,0,4,5,0,2,0,0,0,11,22,32,22,36,26,14,0,0,0,0,0,2,0,5,0,0,0,1,0,0,3,0,0,0,0,0,0,7,0,0,0,1,0,0,6,0,0,0,0,4,0,0,4,10,4,0,1,0,3,8,0,1,10,5,0
233,0,0,9,0,11,1,7,1,5,1,3,0,4,4,8,0,2,0,0,0,0,0,3,6,9,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,2,8,0,2,2,5,0,6,0,0,0,5,6,0,0,5,8,18,8,1,7,10,2,1,3,6,8,1,1,4,0,0,6,6,1,14,22,29,26,35,26,16,4,3,0,0,0,3,3,5,0,0,0,0,2,3,6,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,2,0,0,4,12,10,0,1,0,1,5,0,4,9,5
234,0,0,0,13,3,8,0,4,0,4,2,2,0,4,4,8,0,0,5,0,1,4,0,2,3,6,0,1,6,1,0,0,0,7,4,0,0,5,0,0,0,0,0,8,0,0,2,6,0,6,0,0,0,2,11,4,0,4,8,15,5,0,8,15,5,0,4,3,5,5,1,0,0,0,3,11,4,19,27,28,25,33,31,21,9,0,0,0,0,0,1,6,0,0,1,0,0,0,2,1,1,5,0,0,0,2,0,0,0,0,5,0,1,5,0,1,0,6,1,0,2,9,6,0,2,0,6,5,0,1,7
