,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
151,0,0,0,4,0,5,0,2,1,0,0,0,0,4,0,0,0,1,2,1,0,0,2,11,3,2,1,0,0,0,0,5,13,8,2,6,0,4,0,4,12,2,0,0,0,5,3,12,6,0,2,0,0,0,0,0,5,13,3,0,0,0,5,12,2,0,7,0,0,0,0,0,0,0,0,0,6,0,8,3,2,2,0,0,8,15,9,0,0,0,0,0,1,10,0,1,6,0,2,0,0,0,7,9,4,6,0,1,0,1,0,0,0,0,0,0,0,1,3,4,11,1,0,0,0,1,9,0,6,14,4,0,7,0,0,2,3,0,0,0,4,0,0,1,0,4,4,0,8,8,0,0,0,0,0,0,0,0,4,0,9,18,14,4,2,4,0,0,1,2,0,0,0,0,0,0,0
152,0,0,0,0,6,0,4,0,0,1,0,0,0,0,4,0,7,0,0,0,8,0,7,4,12,3,0,0,0,0,0,0,12,12,8,0,7,0,1,2,6,8,0,0,7,0,4,3,12,6,0,0,0,0,0,1,1,3,13,3,0,0,1,5,8,2,0,5,0,0,0,0,0,0,0,0,0,6,0,7,0,4,9,0,0,8,15,5,0,0,0,0,2,0,10,2,0,3,0,4,0,0,7,8,9,2,5,2,1,0,0,0,0,0,2,0,0,2,1,3,1,7,0,0,0,1,1,6,1,6,14,4,2,7,0,0,0,3,0,1,0,2,0,0,1,7,4,4,0,4,6,1,0,0,0,0,0,0,0,1,0,8,18,11,4,2,4,0,0,0,0,2,0,0,0,2,2
153,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,6,0,4,0,0,0,6,0,9,4,9,0,0,0,0,0,0,2,12,11,5,0,8,0,3,4,3,5,0,0,13,3,5,2,11,7,0,0,0,0,0,0,0,9,19,9,0,0,2,2,9,3,0,5,0,0,0,0,0,0,1,0,0,8,0,4,2,4,6,0,6,9,12,2,0,0,0,2,0,0,12,2,0,0,2,1,0,0,6,14,7,2,7,1,0,0,0,0,0,2,0,1,2,3,0,0,0,4,0,0,0,0,0,5,0,4,20,10,0,6,0,0,0,2,0,0,0,1,0,0,1,8,10,3,0,3,6,0,1,0,0,0,2,0,0,0,0,9,15,8,3,0,10,0,0,0,2,0,0,0,2,4
154,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,6,0,7,2,7,0,0,0,0,0,0,2,17,11,7,0,8,0,2,2,2,5,0,3,13,3,3,7,10,7,0,0,0,0,2,0,0,9,18,9,2,0,1,1,8,2,0,4,0,0,0,0,0,0,1,0,0,8,0,3,2,2,5,0,5,8,12,2,0,0,0,1,0,2,11,1,0,0,0,0,0,2,5,12,6,1,12,2,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,2,0,0,2,3,0,10,19,9,0,5,0,0,0,4,0,0,0,0,0,0,0,7,10,0,0,1,5,0,1,0,0,0,0,0,0,0,0,9,13,13,3,0,9,0,0,0,0,0,0,0,1
155,0,0,0,0,1,0,1,0,0,8,0,0,0,0,8,0,0,2,0,0,0,0,0,5,0,15,5,3,0,0,0,0,0,0,7,13,11,5,0,7,0,0,0,2,5,0,3,11,11,1,5,6,3,8,0,0,0,0,0,0,8,14,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,2,0,1,4,10,0,0,0,0,9,0,1,7,0,0,8,8,0,0,0,2,9,5,2,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,2,10,0,0,10,11,1,9,27,17,5,2,8,0,0,0,0,0,8,8,0,0,0,7,7,0,0,0,3,0,0,0,0,8,0,0,0,0,0,17,11,21,11,0,6,0,0,0,0,8,0,0
156,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,1,0,0,0,0,0,7,5,19,9,2,0,0,4,0,0,0,6,11,9,4,0,4,4,0,0,0,3,0,1,8,9,0,4,5,0,6,2,0,0,0,0,0,7,12,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,1,0,7,0,0,0,0,0,1,9,0,0,0,0,6,0,0,6,0,0,5,6,0,0,8,1,6,3,2,8,0,0,0,0,0,0,0,0,0,8,0,4,0,2,10,0,9,0,0,7,9,0,17,25,16,13,3,5,0,0,0,0,0,5,6,0,0,0,9,4,2,0,0,1,0,4,0,0,7,0,0,0,0,7,15,11,19,9,0,3,0,2,0,0,5,0
157,0,1,0,1,0,0,1,0,0,0,0,8,0,0,0,0,8,0,0,0,1,0,1,0,0,7,9,17,7,1,1,0,5,0,2,0,11,11,7,4,0,1,1,1,1,0,4,0,1,10,9,0,1,5,1,5,7,0,0,0,0,0,12,12,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,9,0,0,2,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,6,0,0,6,11,1,0,7,1,8,1,1,7,0,0,0,0,0,0,0,0,0,5,0,2,0,7,10,0,14,4,0,6,9,7,18,24,14,13,3,10,0,0,0,0,0,6,6,0,1,0,8,3,0,0,1,0,0,4,0,0,8,1,0,0,0,9,15,10,18,8,0,3,0,0,0,0,5
158,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,1,5,0,0,1,0,1,0,10,0,6,7,13,4,0,0,1,5,0,0,1,11,7,6,3,0,0,0,2,1,0,4,0,0,10,5,0,0,3,11,4,4,0,0,0,0,2,12,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,5,11,3,0,6,0,7,1,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,4,12,2,0,5,7,8,18,26,16,11,2,7,0,0,0,0,1,6,6,0,0,0,18,8,0,0,0,0,1,2,0,0,6,1,0,0,0,7,15,8,15,5,0,0,0,0,0,0
159,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,7,0,3,4,9,2,0,0,8,4,0,0,4,8,5,4,0,0,0,0,2,0,3,1,0,3,7,2,0,0,3,10,1,4,0,0,0,0,5,9,12,7,0,7,7,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,10,10,0,5,0,14,8,0,11,1,0,3,0,3,0,0,0,0,1,0,0,0,2,5,2,9,2,0,2,5,15,17,23,13,10,0,5,0,0,0,0,4,6,4,0,0,8,14,11,1,0,0,1,0,0,0,0,9,0,0,0,0,7,12,5,11,3,0,0,0,0,0
160,0,0,0,1,0,4,0,1,4,0,1,0,5,1,0,0,0,1,4,2,0,1,0,0,0,0,6,5,8,3,9,1,0,0,8,9,0,0,9,4,1,3,1,0,0,0,2,0,0,1,0,8,8,0,0,0,1,11,1,1,1,5,0,0,6,6,9,4,0,4,11,4,1,1,5,0,3,0,0,1,5,0,0,0,4,0,0,8,5,0,1,1,0,4,0,0,4,4,4,0,0,0,0,0,0,4,7,6,0,6,4,11,7,1,7,2,0,0,0,0,4,1,0,5,0,0,0,5,0,1,0,6,0,0,2,5,14,13,20,11,11,1,2,0,0,0,0,1,6,1,0,0,12,11,11,5,0,0,0,4,0,0,0,14,4,0,0,0,4,11,4,7,0,5,0,0,0
161,0,0,0,0,0,4,4,1,5,0,1,1,5,6,0,0,0,1,5,5,0,1,0,0,0,0,0,11,10,7,3,8,0,0,0,13,7,0,5,5,0,0,4,1,0,0,0,0,0,0,0,5,9,4,0,0,0,2,8,0,2,6,3,0,1,3,3,6,1,0,8,15,5,2,6,2,0,0,0,0,6,1,0,0,4,1,0,1,13,3,1,2,0,4,0,0,4,8,8,0,0,0,0,0,0,0,1,3,6,1,3,1,10,4,0,8,0,0,0,0,4,5,0,5,1,0,0,5,3,0,0,0,2,0,0,0,4,10,10,18,12,12,2,0,0,0,0,0,1,3,0,0,4,9,11,15,5,0,0,4,4,0,0,5,10,4,0,0,0,3,10,0,4,5,1,0,0
162,0,0,0,0,8,0,2,0,0,4,0,0,0,1,5,0,2,0,0,1,7,0,3,8,0,0,0,1,7,6,5,0,10,0,0,3,13,6,0,13,13,3,0,2,3,2,0,0,0,0,0,0,1,8,2,0,0,0,4,10,0,0,6,2,0,0,2,2,4,0,0,5,11,1,0,5,0,0,0,0,0,14,4,0,0,6,0,0,3,12,2,0,10,0,3,8,0,0,4,16,6,0,2,0,2,0,0,9,2,2,0,1,0,8,12,2,7,8,0,0,0,0,0,0,4,1,0,0,5,2,0,2,8,1,0,0,0,3,9,10,14,8,11,1,0,2,0,2,0,0,2,0,0,3,7,7,10,5,0,0,2,2,0,0,4,9,3,2,0,0,0,18,8,0,4,9,8
163,0,0,0,0,0,10,0,7,2,0,9,0,1,3,0,3,0,7,2,5,0,10,0,0,5,0,1,1,2,5,4,6,0,7,0,1,3,10,7,3,9,14,8,0,0,0,0,0,0,0,0,1,5,0,6,0,0,5,0,1,13,3,0,3,7,0,0,0,0,1,2,2,10,16,6,0,3,0,0,0,1,4,10,5,2,0,3,5,1,2,17,7,0,12,2,0,10,2,2,6,12,2,0,0,0,1,0,0,8,5,0,0,0,0,4,17,7,3,5,0,2,5,1,1,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,6,15,17,7,7,0,0,0,0,0,0,0,0,2,0,1,9,8,8,1,2,0,0,0,1,0,3,5,0,0,0,0,8,16,9,0,0,5
164,0,5,0,5,0,0,15,5,6,2,0,14,4,0,3,0,2,0,6,0,4,0,9,0,0,5,0,1,1,1,10,1,5,0,7,0,2,2,10,5,1,6,12,13,3,0,5,0,0,0,0,0,0,5,5,4,1,0,4,0,3,13,4,0,1,6,0,0,0,0,0,1,0,8,16,6,5,3,0,5,0,0,3,7,4,1,0,1,5,0,7,15,5,2,12,2,0,9,1,0,6,12,2,1,0,0,0,0,0,7,3,0,0,0,0,7,16,6,2,5,0,0,2,1,1,1,1,0,2,0,1,0,0,0,9,0,0,0,0,1,5,14,16,7,7,0,0,0,5,0,0,0,0,1,5,0,6,7,8,0,7,5,0,0,1,0,3,4,0,0,0,0,6,16,9,0,0
165,0,5,4,5,3,0,5,13,4,6,0,5,14,4,0,2,0,0,0,4,0,3,0,7,0,0,2,0,1,0,6,7,0,3,0,7,1,1,2,8,3,0,4,17,12,2,5,4,0,0,0,0,0,0,10,3,5,0,0,3,0,3,14,4,0,0,5,0,0,0,0,0,0,0,8,15,11,5,2,5,5,0,0,0,6,3,0,0,1,4,0,5,13,4,2,10,1,0,8,0,0,6,11,3,0,0,0,0,0,0,5,1,0,0,0,0,6,14,5,2,4,0,0,2,1,2,1,1,1,2,0,0,0,0,5,7,0,0,0,1,0,4,13,16,7,6,0,0,5,2,0,0,0,0,6,4,0,5,7,7,5,12,4,0,0,1,0,2,3,0,0,0,0,6,16,7,0
166,0,0,4,2,2,2,0,4,12,2,5,0,4,14,4,0,0,0,0,0,2,0,1,0,9,0,4,1,0,0,0,10,5,0,1,0,5,0,0,0,5,7,0,7,15,10,0,3,1,0,0,0,0,0,0,12,2,4,0,0,3,0,4,12,3,0,0,2,0,0,0,0,0,0,0,6,13,8,4,0,4,2,0,4,0,4,1,0,0,0,3,0,3,12,2,0,9,0,0,5,0,0,4,9,1,8,0,0,0,0,0,4,0,0,0,0,0,4,12,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,15,5,0,0,0,0,3,10,13,5,4,0,0,7,0,2,0,0,0,5,8,0,2,6,5,3,10,3,0,0,0,0,0,0,0,0,2,0,6,13,4
167,0,0,0,3,0,7,1,2,9,8,4,4,4,6,10,1,0,2,5,2,0,4,0,0,0,5,0,8,5,0,0,0,7,1,0,5,0,2,4,0,0,5,9,0,5,11,9,0,0,0,0,4,2,0,0,2,9,4,0,0,2,7,0,2,14,4,0,0,0,0,5,5,2,2,4,0,5,9,5,3,4,0,0,0,9,0,1,3,4,0,2,5,0,8,8,0,5,14,5,0,1,0,0,1,5,0,4,0,0,2,0,0,2,0,0,2,0,0,2,8,7,3,3,8,0,0,0,4,0,0,0,0,0,0,0,0,5,11,2,0,2,2,0,0,6,10,2,0,0,0,4,0,7,0,0,5,5,5,0,7,5,4,0,14,4,0,0,0,0,0,0,0,0,6,0,3,9
168,0,5,0,5,1,0,12,2,1,9,6,9,4,3,6,9,0,0,1,3,1,0,3,0,0,0,2,0,8,4,5,0,0,5,1,0,6,0,2,2,0,0,3,14,4,4,16,8,0,0,0,0,2,2,5,0,3,7,3,0,0,2,8,0,4,13,3,0,0,0,0,4,3,0,2,3,5,5,8,10,3,2,0,0,0,8,0,0,3,3,0,0,3,0,8,6,0,4,13,3,0,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,2,7,5,0,3,8,1,0,0,5,0,0,0,0,0,5,0,0,5,10,3,0,1,1,0,0,5,9,1,5,0,0,2,0,6,5,0,2,4,5,0,12,10,3,4,14,4,0,0,0,0,0,0,0,0,6,0,1
169,0,1,5,1,5,0,2,9,0,1,6,7,7,2,3,6,10,0,0,0,4,0,1,3,0,0,0,0,0,7,5,2,1,0,7,0,5,6,0,2,2,0,0,4,15,5,6,16,8,2,0,0,0,2,3,4,5,0,6,2,0,0,7,8,0,4,13,3,0,0,0,0,1,0,0,2,4,5,5,9,8,3,3,0,0,0,8,0,0,2,0,0,0,0,0,8,3,0,3,13,3,0,2,5,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,3,13,3,0,5,5,0,0,0,0,1,4,0,0,4,15,5,0,0,1,0,1,5,8,2,1,0,0,0,0,7,2,0,2,4,2,2,13,10,1,4,16,6,0,0,0,0,0,0,0,0,6,0
170,0,0,3,4,0,2,0,0,6,0,0,5,4,5,0,5,6,7,0,0,0,2,0,0,3,0,0,0,0,0,6,1,2,4,0,4,0,11,3,0,1,0,0,0,5,16,6,12,14,7,8,0,0,0,1,3,4,2,1,7,0,0,0,13,5,6,10,12,6,3,0,0,0,0,0,6,1,2,7,4,6,7,3,0,0,1,6,5,0,0,0,0,0,0,0,0,5,0,0,3,11,1,0,2,6,0,3,1,0,2,3,3,0,3,0,0,6,0,7,0,0,0,0,0,0,3,11,1,0,3,3,1,0,0,0,4,2,0,0,5,12,3,0,0,0,0,7,6,7,0,0,0,0,6,0,4,0,2,0,1,1,3,19,9,0,6,14,7,0,0,0,0,0,0,0,0,5
171,0,0,0,3,3,0,2,0,0,14,4,0,1,1,13,3,5,2,3,0,0,0,2,0,0,11,1,0,0,0,0,2,1,0,2,0,4,1,7,2,0,0,0,0,0,6,16,6,20,12,5,4,0,8,0,0,3,0,0,0,4,0,0,3,9,3,4,8,9,3,0,0,0,0,0,0,6,9,0,7,0,5,7,0,0,0,0,2,1,0,0,0,0,0,8,0,0,1,0,0,11,19,9,0,0,3,0,2,0,0,0,0,0,0,2,0,0,5,0,15,5,0,0,0,8,0,11,7,1,8,11,1,0,8,0,0,1,10,0,0,2,9,1,8,8,0,0,4,6,4,0,0,0,0,6,0,0,0,10,0,1,1,9,15,17,7,14,11,5,0,0,0,0,0,8,0,0
172,0,0,0,0,0,5,0,7,2,4,19,9,1,4,3,11,1,10,4,8,0,3,0,0,0,1,12,2,1,0,0,1,0,0,0,3,0,1,2,3,0,1,5,0,0,0,6,13,10,19,9,6,9,0,6,0,0,8,0,0,3,5,0,0,8,6,0,0,5,6,5,2,5,5,1,0,0,2,7,0,8,0,1,8,2,0,0,5,3,0,5,5,0,2,0,4,2,2,3,0,1,7,15,6,0,0,0,0,1,3,0,0,0,0,0,7,0,0,2,5,17,10,1,1,0,5,1,12,4,0,4,8,0,0,6,0,0,0,6,0,5,5,5,0,4,4,0,0,2,4,0,0,2,0,0,8,1,0,0,12,2,0,0,10,11,16,6,11,7,3,0,0,0,1,0,4,0
