,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
211,0,1,2,11,1,0,0,2,10,1,5,2,0,5,4,2,0,0,0,1,4,0,9,3,0,2,0,1,0,0,0,5,3,0,0,0,0,0,0,1,0,1,16,28,18,11,1,0,5,5,0,1,7,7,1,7,0,2,10,2,0,0,0,9,0,5,5,12,12,2,0,0,0,5,6,12,2,1,5,5,0,0,0,0,0,4,7,0,5,0,0,5,8,1,0,3,0,0,0,0,4,11,5,18,8,0,11,1,0,0,0,0,0,0,0,0,2,7,0,0,1,3,0,0,0,3,6,8
212,0,0,0,2,10,0,0,0,2,7,1,3,1,0,5,2,0,0,7,0,8,2,0,9,0,0,2,0,1,0,0,0,5,5,2,2,7,7,0,0,0,0,6,16,26,18,8,2,0,2,12,2,0,7,7,0,5,0,2,12,2,1,2,7,7,0,4,2,10,10,2,0,0,0,5,4,11,1,1,12,6,0,0,0,2,0,4,5,0,2,0,0,3,7,1,0,3,0,0,0,0,6,9,8,18,8,1,9,3,7,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,1,2
213,0,0,5,2,1,8,0,5,2,1,9,0,1,3,0,4,1,0,0,7,0,6,4,0,9,0,0,2,0,0,0,2,0,4,4,1,1,6,4,0,0,0,5,6,14,28,18,7,4,0,2,12,7,0,7,6,0,10,2,2,11,1,0,1,5,9,5,3,1,9,9,0,0,2,0,3,1,11,3,2,11,3,0,0,0,2,0,2,7,0,0,2,0,1,6,0,0,3,0,0,0,0,4,11,8,17,10,0,8,2,6,0,0,0,0,0,5,0,0,8,0,0,7,0,0,5,0,0
214,0,0,0,3,0,1,9,0,3,4,0,6,0,0,0,3,2,8,0,0,7,0,4,2,1,8,7,0,0,0,0,0,0,0,2,2,1,1,5,3,3,0,0,1,4,16,30,20,8,5,0,2,11,5,0,5,9,0,8,0,1,10,0,0,0,3,8,7,6,4,16,6,0,0,0,0,2,1,9,3,1,10,4,0,0,0,0,0,0,9,0,0,5,0,0,2,7,1,10,0,1,0,0,2,7,7,15,13,3,8,4,8,3,0,0,0,0,2,0,0,6,0,2,6,3,0,8,0
215,0,0,0,0,2,0,0,8,0,0,3,0,4,0,2,0,0,0,10,0,2,4,0,4,0,0,6,6,2,0,2,0,0,1,1,8,4,3,0,4,0,1,0,2,0,6,18,30,20,8,7,0,1,11,5,0,2,8,0,9,2,1,11,2,0,0,2,4,4,3,6,13,3,0,0,0,0,1,0,11,3,0,7,1,1,0,2,0,0,0,7,0,0,3,2,2,0,4,0,12,2,2,0,0,4,6,6,12,14,5,4,0,5,0,0,0,0,0,3,0,0,8,0,0,3,2,0,5
216,0,0,0,0,0,3,1,0,5,2,0,0,0,1,0,7,0,3,0,8,0,0,1,0,5,0,3,4,2,0,0,0,0,0,0,0,6,2,1,0,9,0,0,0,0,0,8,18,27,21,11,3,0,1,7,3,5,1,5,0,5,0,1,9,0,0,0,4,9,9,6,3,11,1,0,0,0,0,0,1,8,1,1,8,0,0,0,0,0,2,0,4,5,0,0,0,5,1,7,2,13,3,0,0,0,0,3,11,9,12,7,6,5,3,0,0,0,0,0,0,0,0,10,0,5,2,7,1
217,0,0,0,0,0,0,8,1,0,9,0,0,0,0,0,1,6,1,0,0,5,0,0,0,5,2,1,3,0,1,0,0,0,0,0,0,0,3,0,1,1,8,0,0,0,0,4,8,16,32,22,10,3,0,0,6,4,5,0,2,0,1,0,0,5,0,0,4,5,10,10,2,2,9,0,0,0,0,0,0,0,5,6,0,5,0,0,0,0,4,1,0,5,4,0,0,1,10,2,3,7,10,0,0,0,0,0,4,8,6,16,11,7,2,0,0,0,0,0,0,0,0,4,7,1,5,3,6
218,0,0,0,0,0,8,0,6,0,0,6,0,4,0,0,1,0,6,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,5,6,0,0,0,0,1,6,20,28,18,8,0,0,0,7,2,2,0,0,0,0,0,0,2,0,0,5,6,10,6,0,0,5,0,1,0,0,0,0,1,4,14,4,1,0,0,0,0,8,0,1,9,0,0,0,0,10,0,2,3,6,0,0,0,0,1,0,4,6,16,12,8,0,4,0,0,0,0,0,0,0,5,8,0,6,11
219,0,0,0,0,0,0,5,0,6,0,0,4,0,4,0,0,0,0,13,3,7,0,1,0,0,0,6,1,0,0,0,0,0,2,2,2,7,7,0,3,0,1,4,6,0,0,0,1,1,10,27,28,18,8,0,0,0,6,2,4,0,1,2,7,0,0,1,0,0,3,6,8,3,0,0,3,0,0,0,7,1,0,0,4,16,6,1,0,0,0,0,8,0,0,9,0,0,0,0,10,0,4,1,6,0,0,0,0,3,7,1,6,14,11,7,0,3,0,2,0,0,7,0,0,3,7,0,2
220,0,2,0,0,0,0,0,4,0,2,0,0,1,0,12,2,0,0,3,11,3,6,0,3,0,0,0,4,9,0,8,0,2,0,1,4,2,7,2,0,0,0,0,12,5,0,0,0,1,0,15,29,27,20,10,0,0,0,6,1,12,2,0,2,6,0,0,0,0,0,0,5,4,3,2,0,0,0,0,0,5,0,0,0,6,18,14,4,0,0,0,0,4,0,8,17,7,0,0,8,6,0,3,1,14,4,0,0,0,3,3,0,4,9,10,4,0,2,0,1,2,0,3,0,0,2,3,0
221,0,0,2,0,0,0,5,0,2,4,0,0,0,0,2,13,3,1,0,3,8,0,4,0,8,0,1,0,0,8,0,6,0,0,0,0,1,0,4,2,1,0,0,2,8,3,4,0,0,6,5,17,29,24,17,9,1,0,0,3,2,8,0,0,0,4,0,4,1,1,1,0,4,2,0,0,0,0,0,0,0,2,5,0,0,8,14,10,2,4,0,0,1,3,0,7,18,12,2,0,13,3,0,1,4,11,2,1,0,0,7,7,1,1,6,9,4,0,0,0,0,0,4,0,1,0,3,2
222,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,3,10,1,3,0,5,6,0,4,0,5,0,0,0,0,7,0,6,6,6,1,2,3,0,3,0,0,0,0,0,8,0,7,0,0,8,7,17,29,24,14,6,0,0,6,2,2,14,4,0,0,3,0,1,0,0,0,0,4,2,0,0,0,0,2,3,0,0,1,6,0,7,12,10,0,2,0,0,0,2,0,8,15,10,1,3,19,9,0,0,3,11,1,7,2,0,4,4,0,0,4,8,2,6,0,0,2,0,1,0,0,0,0
223,0,0,0,0,0,0,5,0,2,4,0,0,0,0,0,1,2,11,1,3,0,1,4,0,9,0,6,0,0,0,0,5,0,3,3,3,0,0,0,0,4,0,0,0,0,0,12,2,5,5,0,5,7,17,26,23,15,6,0,0,2,0,4,11,1,0,0,7,1,2,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,3,0,3,10,14,4,0,1,0,0,0,1,13,16,6,6,9,15,7,0,0,1,12,2,4,6,4,5,1,0,0,4,4,0,3,0,0,6,0,2,0,1,0
224,0,0,0,0,10,0,0,4,0,0,3,0,0,0,0,0,0,1,10,0,2,0,0,2,0,5,0,5,0,0,0,0,3,0,2,2,2,0,0,0,0,1,0,0,0,0,2,9,1,2,4,0,4,7,15,22,19,14,5,0,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,7,11,3,0,0,0,0,0,3,10,15,5,5,7,14,6,10,0,2,11,1,1,3,0,1,11,1,0,2,3,10,1,0,0,2,0,1,0,0
225,0,0,0,1,0,7,0,0,5,0,1,3,0,1,0,0,0,0,0,15,5,2,1,0,2,0,4,5,3,0,0,1,0,2,0,1,1,1,0,5,0,0,1,0,0,1,0,0,10,1,1,3,0,3,6,14,20,19,15,5,0,0,0,0,3,10,0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,2,1,1,5,12,2,0,0,0,0,0,2,8,15,5,5,8,12,5,11,1,1,10,0,0,1,0,1,9,1,0,1,2,9,0,0,0,0,0,0,0
226,0,0,0,0,0,0,4,0,0,1,0,0,1,0,3,0,0,0,2,5,17,7,1,1,0,0,0,3,7,0,2,0,1,1,3,6,3,3,0,0,2,0,0,3,0,0,0,0,0,7,3,1,2,0,3,4,11,19,18,16,7,0,1,2,0,2,9,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,1,0,2,0,1,0,0,4,9,0,2,2,0,0,0,4,5,16,6,4,10,11,4,8,2,3,6,0,0,0,0,0,8,0,1,0,2,11,1,0,0,0,0,0
227,0,7,0,1,0,0,0,4,1,0,2,0,0,2,2,0,0,0,0,1,7,17,8,8,0,0,0,0,5,5,2,3,7,1,1,3,6,3,0,0,0,0,0,2,3,1,0,0,1,0,7,10,1,9,7,1,1,11,20,18,18,8,0,1,2,1,2,6,0,0,0,0,0,1,7,1,0,0,1,4,2,0,0,0,0,8,2,2,1,0,0,1,0,7,2,4,0,0,0,2,1,6,16,7,6,8,12,2,8,2,0,3,0,0,0,0,0,8,0,0,7,2,8,0,0,0,0,0
228,0,0,6,0,0,0,1,0,2,3,0,0,0,0,0,5,0,7,0,0,1,7,15,6,9,0,7,0,0,3,1,0,1,5,0,0,3,6,2,0,3,0,0,0,0,1,3,0,0,2,0,5,9,0,7,5,4,1,9,18,14,17,7,0,0,0,0,4,9,3,7,0,0,0,0,4,0,0,0,1,2,1,1,0,0,0,4,0,0,3,0,0,4,0,3,0,11,1,7,0,3,0,6,14,4,3,6,15,5,8,4,2,6,0,0,0,0,0,6,0,0,7,4,7,3,0,3,0
229,0,0,0,3,0,1,1,0,0,4,0,0,0,0,0,5,3,3,5,0,0,0,5,11,7,7,3,5,0,0,0,0,0,0,2,0,0,1,4,0,5,2,0,0,0,0,3,0,0,1,0,0,4,5,0,5,10,3,0,8,14,11,14,5,0,0,0,2,9,14,6,3,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,5,3,0,0,3,12,4,3,1,0,0,4,10,0,0,11,12,3,10,6,7,4,0,0,0,0,0,2,0,0,9,2,12,2,5,4
230,0,0,0,0,1,0,0,0,0,0,4,8,0,0,0,0,2,0,1,5,0,8,0,5,7,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,8,0,0,0,0,0,0,0,0,4,5,0,1,8,3,0,7,12,9,12,13,3,0,0,0,5,11,14,4,0,0,8,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,2,2,0,0,2,9,3,0,0,8,0,3,8,0,1,9,10,0,6,2,4,2,0,0,8,0,0,2,0,0,6,2,10,0,1
231,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,2,0,7,0,7,0,2,4,2,3,5,1,2,0,0,1,1,6,2,2,0,0,1,0,1,2,0,7,0,0,0,0,2,0,0,0,4,2,0,0,7,4,2,7,13,11,9,12,2,0,0,0,3,8,11,3,0,0,5,0,1,2,0,0,0,0,1,0,2,0,7,0,0,0,0,0,4,4,0,0,0,11,1,1,0,7,2,2,7,0,2,11,6,0,3,0,3,0,0,0,9,0,0,4,0,0,3,1,7,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,1,2,4,0,7,0,0,2,1,5,2,3,1,0,1,2,7,8,4,0,0,0,0,0,3,0,0,3,0,0,0,2,2,0,0,0,1,0,0,0,8,6,2,8,15,8,8,11,1,0,0,0,0,5,10,3,0,0,4,0,3,2,0,0,0,1,1,2,0,0,3,0,0,0,0,2,6,2,0,0,2,8,2,0,0,9,1,1,4,1,4,7,2,0,0,0,1,0,0,1,8,0,2,0,0,0,2,0,4
